J_kSalt_50K_v6_w,eps1,eps2
1844,-1.579902283,6.57475285
1845,-1.578083417,6.57941257
1846,-1.578139685,6.583962837
1847,-1.579442515,6.587774234
1848,-1.581317512,6.590777608
1849,-1.583392939,6.593275841
1850,-1.585662532,6.595528916
1851,-1.588290019,6.597665585
1852,-1.59137228,6.599562797
1853,-1.594786579,6.601123448
1854,-1.598386466,6.602364621
1855,-1.602221534,6.603391473
1856,-1.606186282,6.604253505
1857,-1.610444668,6.605079398
1858,-1.615111032,6.605892264
1859,-1.620314307,6.606527538
1860,-1.626095584,6.607016748
1861,-1.632656838,6.607185894
1862,-1.640199767,6.606860397
1863,-1.648848496,6.605539855
1864,-1.658423526,6.602686242
1865,-1.668432087,6.597652194
1866,-1.678017779,6.590172794
1867,-1.686233478,6.580444755
1868,-1.692286792,6.568983338
1869,-1.695623996,6.556683148
1870,-1.696203027,6.544631064
1871,-1.69430704,6.53383054
1872,-1.6907728,6.524987472
1873,-1.686646299,6.518445492
1874,-1.683105042,6.513865994
1875,-1.6807098,6.510436205
1876,-1.679534848,6.507295868
1877,-1.679000338,6.503668594
1878,-1.678505651,6.499483226
1879,-1.67746529,6.495073127
1880,-1.675862518,6.490883652
1881,-1.673889221,6.487259215
1882,-1.67189537,6.48433931
1883,-1.670130284,6.482054905
1884,-1.668856421,6.480151138
1885,-1.668045899,6.478410178
1886,-1.667525801,6.476632678
1887,-1.667141704,6.474764485
1888,-1.666839383,6.472959916
1889,-1.666678054,6.471395687
1890,-1.666866074,6.469971601
1891,-1.66756167,6.468483276
1892,-1.66861449,6.46661811
1893,-1.669738288,6.464154608
1894,-1.670557186,6.461324947
1895,-1.670903899,6.458261198
1896,-1.67085641,6.45528505
1897,-1.670433439,6.452541379
1898,-1.669757699,6.450124868
1899,-1.669024188,6.4481209
1900,-1.668296101,6.446447654
1901,-1.667605004,6.445064194
1902,-1.666991664,6.444002012
1903,-1.666487623,6.44322023
1904,-1.666092841,6.442718802
1905,-1.665888874,6.442560869
1906,-1.665771731,6.442796422
1907,-1.665976968,6.443542633
1908,-1.666649425,6.444781175
1909,-1.668160512,6.44653849
1910,-1.670763494,6.448488052
1911,-1.674620881,6.450167159
1912,-1.679731433,6.450985949
1913,-1.685513284,6.450428348
1914,-1.691266228,6.44821514
1915,-1.696065386,6.444613273
1916,-1.699414921,6.440351281
1917,-1.701179509,6.436368572
1918,-1.701794304,6.433455629
1919,-1.702049638,6.432024497
1920,-1.702637832,6.432021549
1921,-1.704128512,6.433299079
1922,-1.70697232,6.435357072
1923,-1.711412741,6.437795569
1924,-1.717592646,6.440005859
1925,-1.72530167,6.441497779
1926,-1.734347107,6.441925382
1927,-1.74442124,6.440920796
1928,-1.755233845,6.438261646
1929,-1.766223176,6.433910573
1930,-1.777198877,6.427855958
1931,-1.787876813,6.420210825
1932,-1.798284065,6.410936459
1933,-1.808057339,6.399570122
1934,-1.816347586,6.385867301
1935,-1.821905681,6.370122725
1936,-1.823488419,6.353662339
1937,-1.821032595,6.338558546
1938,-1.815708497,6.326514286
1939,-1.809623328,6.318396192
1940,-1.804806834,6.313544762
1941,-1.802385873,6.310627502
1942,-1.802392963,6.308065922
1943,-1.804337964,6.304721132
1944,-1.807452248,6.300078664
1945,-1.810986494,6.294024502
1946,-1.814498639,6.286548882
1947,-1.817495949,6.277796534
1948,-1.81974263,6.267913227
1949,-1.820748749,6.257044923
1950,-1.820240788,6.24556233
1951,-1.817875676,6.234099955
1952,-1.813851849,6.223248852
1953,-1.808458399,6.213475246
1954,-1.802287728,6.2050912
1955,-1.795868937,6.197981634
1956,-1.78937433,6.191829165
1957,-1.782793013,6.18656093
1958,-1.776195168,6.182165406
1959,-1.769772261,6.178722929
1960,-1.763827478,6.176081372
1961,-1.758502177,6.173967316
1962,-1.753735977,6.171955218
1963,-1.749164723,6.169770656
1964,-1.74447416,6.167493675
1965,-1.739278246,6.165466759
1966,-1.7336468,6.163932439
1967,-1.727749252,6.163336024
1968,-1.7219181,6.163739305
1969,-1.716475843,6.165133962
1970,-1.711624215,6.16742061
1971,-1.707536459,6.170287614
1972,-1.704233282,6.173624842
1973,-1.701695478,6.177291402
1974,-1.69987344,6.181186464
1975,-1.698767568,6.185310672
1976,-1.698439814,6.189584002
1977,-1.698942771,6.193855212
1978,-1.70028887,6.197941981
1979,-1.702357949,6.201751818
1980,-1.704948911,6.205130497
1981,-1.707898668,6.208208125
1982,-1.711238151,6.210943889
1983,-1.71494636,6.21344884
1984,-1.718983013,6.215691791
1985,-1.723378907,6.217631857
1986,-1.728022377,6.219247476
1987,-1.732994227,6.220599686
1988,-1.738213402,6.22162653
1989,-1.743750911,6.222317764
1990,-1.749454218,6.222621254
1991,-1.755313052,6.222465388
1992,-1.761244724,6.222042748
1993,-1.767208314,6.221322502
1994,-1.773325221,6.220396472
1995,-1.779615816,6.219152544
1996,-1.786039021,6.217559819
1997,-1.792543598,6.215516262
1998,-1.798925276,6.213123292
1999,-1.805193664,6.210452356
2000,-1.811328015,6.20761557
2001,-1.817379021,6.204714858
2002,-1.823428033,6.20181129
2003,-1.829566785,6.199036921
2004,-1.835978519,6.196401361
2005,-1.84286651,6.193801915
2006,-1.850464158,6.191094639
2007,-1.858932327,6.187891195
2008,-1.867932856,6.183876269
2009,-1.877249051,6.178826448
2010,-1.88637179,6.172998784
2011,-1.89512004,6.166893384
2012,-1.903996627,6.161198045
2013,-1.914020241,6.156157141
2014,-1.926884906,6.151435962
2015,-1.944233584,6.144955392
2016,-1.966630422,6.133155494
2017,-1.991626497,6.111566264
2018,-2.013281163,6.077338654
2019,-2.023511551,6.032208063
2020,-2.016300183,5.983060494
2021,-1.991324235,5.93978049
2022,-1.95446817,5.910311093
2023,-1.91473809,5.897342931
2024,-1.880095823,5.897968143
2025,-1.854124336,5.906392988
2026,-1.836417231,5.917280407
2027,-1.82429064,5.9277647
2028,-1.815787581,5.937339848
2029,-1.80992946,5.946089638
2030,-1.806322804,5.953970242
2031,-1.804592213,5.960825645
2032,-1.804170912,5.966419134
2033,-1.804502123,5.9708324
2034,-1.805238606,5.974365862
2035,-1.806221486,5.977149502
2036,-1.807452134,5.979432705
2037,-1.808760952,5.981275969
2038,-1.810208758,5.98284876
2039,-1.811715235,5.984091319
2040,-1.813211651,5.985263939
2041,-1.814767958,5.986356225
2042,-1.816474903,5.987497716
2043,-1.818432352,5.9886378
2044,-1.82056,5.989716787
2045,-1.82287727,5.990624365
2046,-1.825114525,5.991472106
2047,-1.827133193,5.992531195
2048,-1.82904509,5.994071471
2049,-1.831182784,5.996401607
2050,-1.834028288,5.999629184
2051,-1.837920958,6.003381649
2052,-1.843011314,6.007457358
2053,-1.849299344,6.011604892
2054,-1.856725238,6.015652837
2055,-1.86530112,6.01966966
2056,-1.875209605,6.023661829
2057,-1.886633817,6.027634981
2058,-1.9000684,6.031509943
2059,-1.916027931,6.035093798
2060,-1.935265097,6.037864077
2061,-1.95865364,6.03869402
2062,-1.986858356,6.035862899
2063,-2.01986008,6.026660983
2064,-2.056233676,6.007771259
2065,-2.092348716,5.975805048
2066,-2.121785424,5.929282391
2067,-2.136822028,5.870739404
2068,-2.131301787,5.807188394
2069,-2.103817936,5.74889328
2070,-2.058987715,5.705671254
2071,-2.006198352,5.683083084
2072,-1.956038369,5.681091384
2073,-1.916434189,5.694218346
2074,-1.890692548,5.714843264
2075,-1.877518769,5.735978615
2076,-1.873205258,5.753562059
2077,-1.873882854,5.766281922
2078,-1.876915095,5.774513179
2079,-1.880665393,5.779247644
2080,-1.88442676,5.78136908
2081,-1.887766827,5.781720874
2082,-1.890663131,5.780835844
2083,-1.893140772,5.779098624
2084,-1.895290115,5.77663642
2085,-1.897183794,5.773685221
2086,-1.898799552,5.770107801
2087,-1.900068367,5.765915834
2088,-1.900754949,5.761183162
2089,-1.900617785,5.756161158
2090,-1.899662088,5.751096527
2091,-1.897915317,5.746372813
2092,-1.895646392,5.74212259
2093,-1.893066057,5.738557886
2094,-1.890459943,5.735702443
2095,-1.888148855,5.73336337
2096,-1.886247597,5.731381198
2097,-1.884769442,5.72940189
2098,-1.883475457,5.727252763
2099,-1.882228432,5.724955908
2100,-1.88090224,5.722601925
2101,-1.879399629,5.720241562
2102,-1.877713866,5.718051565
2103,-1.876072453,5.71613593
2104,-1.874493125,5.714386293
2105,-1.873090893,5.712643736
2106,-1.871580847,5.710883555
2107,-1.8699849,5.709242655
2108,-1.868285218,5.707829088
2109,-1.866726784,5.706638756
2110,-1.865190474,5.705585309
2111,-1.86363658,5.704639935
2112,-1.862086848,5.703939436
2113,-1.860591725,5.703580934
2114,-1.859327568,5.70357141
2115,-1.858438134,5.703712691
2116,-1.857952155,5.703965215
2117,-1.857826178,5.704055358
2118,-1.857883736,5.703976077
2119,-1.8580059,5.70364104
2120,-1.858009138,5.703219681
2121,-1.857915185,5.702848837
2122,-1.857792459,5.702517642
2123,-1.857612191,5.702265727
2124,-1.857356468,5.702201128
2125,-1.857007368,5.702431876
2126,-1.85683144,5.703091007
2127,-1.857102346,5.704135171
2128,-1.857873969,5.705240268
2129,-1.859164395,5.706298183
2130,-1.860833066,5.707085558
2131,-1.862566572,5.707616946
2132,-1.864220951,5.708090612
2133,-1.865735574,5.709007549
2134,-1.867796128,5.710925632
2135,-1.871790866,5.713518533
2136,-1.87868929,5.715365885
2137,-1.888186777,5.71412223
2138,-1.898020377,5.708212886
2139,-1.905116692,5.697611452
2140,-1.907036843,5.684626048
2141,-1.903259019,5.672442586
2142,-1.895454732,5.66411594
2143,-1.8869576,5.660946355
2144,-1.881314549,5.661755738
2145,-1.880443914,5.663296302
2146,-1.883626848,5.661556368
2147,-1.887440713,5.654010025
2148,-1.887508591,5.640887801
2149,-1.880921218,5.625093701
2150,-1.86725112,5.61026424
2151,-1.848371627,5.598970437
2152,-1.826571525,5.591753262
2153,-1.803110801,5.587829953
2154,-1.777701408,5.586081215
2155,-1.749286565,5.586200074
2156,-1.71662699,5.588934253
2157,-1.67894922,5.595426323
2158,-1.635496895,5.607072674
2159,-1.585052694,5.625414819
2160,-1.52579525,5.65300843
2161,-1.454580313,5.695291888
2162,-1.369495433,5.762617825
2163,-1.274481373,5.871784955
2164,-1.187315827,6.042859886
2165,-1.146602978,6.288881045
2166,-1.209908908,6.597075888
2167,-1.431620818,6.90712734
2168,-1.814204162,7.111940934
2169,-2.268823726,7.114110813
2170,-2.652513384,6.909022856
2171,-2.868998475,6.591870566
2172,-2.917431298,6.277710982
2173,-2.855125576,6.034023072
2174,-2.743640369,5.876338503
2175,-2.624162116,5.791780312
2176,-2.5147395,5.761470375
2177,-2.421098438,5.773503717
2178,-2.348294877,5.824310946
2179,-2.309121482,5.913310788
2180,-2.326608763,6.031595907
2181,-2.42487724,6.150278925
2182,-2.607797193,6.217968056
2183,-2.836062978,6.181689851
2184,-3.034243821,6.027263206
2185,-3.136117272,5.798198449
2186,-3.126205507,5.566276138
2187,-3.036523336,5.385552656
2188,-2.914762111,5.273514148
2189,-2.798044515,5.219231254
2190,-2.703319533,5.201463542
2191,-2.632535224,5.201567605
2192,-2.58083647,5.207864781
2193,-2.542425496,5.215115256
2194,-2.513074613,5.22150039
2195,-2.49007657,5.226583232
2196,-2.471788013,5.23038827
2197,-2.457154505,5.23289573
2198,-2.44531056,5.23413882
2199,-2.435549406,5.234074722
2200,-2.427344485,5.232999874
2201,-2.420338391,5.231031709
2202,-2.4144905,5.228147179
2203,-2.409321863,5.224384273
2204,-2.404541427,5.219843284
2205,-2.39992779,5.214782304
2206,-2.395498568,5.209441112
2207,-2.391213282,5.203794459
2208,-2.387023243,5.198095927
2209,-2.383074831,5.192382833
2210,-2.379643034,5.186491382
2211,-2.376680693,5.180051955
2212,-2.373598889,5.172745114
2213,-2.36977925,5.16474235
2214,-2.364892186,5.156738235
2215,-2.359003697,5.149338713
2216,-2.352516056,5.142798737
2217,-2.345858328,5.137504176
2218,-2.339529098,5.133378274
2219,-2.33414013,5.13008027
2220,-2.329781285,5.126765853
2221,-2.325850344,5.122879348
2222,-2.321464003,5.118303973
2223,-2.315816876,5.113591784
2224,-2.308608192,5.109560856
2225,-2.299643963,5.10720848
2226,-2.289301913,5.107337275
2227,-2.277692803,5.110805594
2228,-2.264376788,5.11913498
2229,-2.249421493,5.136339275
2230,-2.23718628,5.168851266
2231,-2.240427783,5.220349806
2232,-2.278454354,5.282772911
2233,-2.364314444,5.330360428
2234,-2.48689847,5.32758625
2235,-2.605290192,5.253973428
2236,-2.67165778,5.125748428
2237,-2.665095247,4.987711202
2238,-2.601591231,4.881995026
2239,-2.515943786,4.82561941
2240,-2.438669436,4.811399648
2241,-2.383927429,4.820358992
2242,-2.350491868,4.834982648
2243,-2.329752333,4.846662784
2244,-2.314907584,4.854304349
2245,-2.302896917,4.859333704
2246,-2.292778018,4.862915552
2247,-2.283946823,4.865493883
2248,-2.276067574,4.867516841
2249,-2.269044896,4.869310252
2250,-2.26292134,4.87106792
2251,-2.25776072,4.872777328
2252,-2.253562938,4.874439936
2253,-2.25045602,4.876028839
2254,-2.24862594,4.87716878
2255,-2.247821713,4.877479427
2256,-2.247514205,4.876842294
2257,-2.247436336,4.875416788
2258,-2.247296,4.873401401
2259,-2.247149303,4.871052396
2260,-2.247013361,4.868600901
2261,-2.247147119,4.866157682
2262,-2.247817068,4.863563462
2263,-2.249144237,4.860456223
2264,-2.250776872,4.856611656
2265,-2.252483463,4.852047504
2266,-2.254110671,4.846831613
2267,-2.25567205,4.841028622
2268,-2.256986357,4.834579075
2269,-2.25786202,4.827526714
2270,-2.258150592,4.820106659
2271,-2.25797321,4.81256057
2272,-2.257291764,4.804864396
2273,-2.256199122,4.797131742
2274,-2.254661016,4.789504179
2275,-2.252794939,4.782055621
2276,-2.250689688,4.774732832
2277,-2.248447964,4.767546035
2278,-2.246055907,4.76043167
2279,-2.243528038,4.753452909
2280,-2.241001487,4.746479217
2281,-2.238370554,4.739335209
2282,-2.235484678,4.732088263
2283,-2.23223239,4.724830051
2284,-2.22856563,4.71763781
2285,-2.224601039,4.710584668
2286,-2.220339293,4.703670266
2287,-2.215756653,4.69693271
2288,-2.210815351,4.690347091
2289,-2.205505829,4.684014122
2290,-2.19979041,4.67790863
2291,-2.193558434,4.672120491
2292,-2.186803956,4.66691316
2293,-2.179579685,4.662371759
2294,-2.171951717,4.658643831
2295,-2.163909035,4.655827952
2296,-2.155370157,4.654300297
2297,-2.146630585,4.65451712
2298,-2.138184762,4.656957066
2299,-2.13082412,4.661970757
2300,-2.12587617,4.66966623
2301,-2.124949118,4.67931074
2302,-2.12950563,4.68899084
2303,-2.139779515,4.695766109
2304,-2.153990254,4.696684365
2305,-2.168650445,4.690147095
2306,-2.17966916,4.676854011
2307,-2.1841794,4.659705112
2308,-2.181423558,4.642485906
2309,-2.172778245,4.628576846
2310,-2.160829378,4.619909056
2311,-2.148239885,4.616814966
2312,-2.137151519,4.618837398
2313,-2.129217989,4.624957406
2314,-2.125673931,4.633999906
2315,-2.127846398,4.644251397
2316,-2.136246746,4.653187062
2317,-2.150224208,4.657892081
2318,-2.167457819,4.655994798
2319,-2.184367453,4.64655555
2320,-2.19743459,4.63075667
2321,-2.204472589,4.611387556
2322,-2.205200161,4.591664882
2323,-2.20093127,4.57422315
2324,-2.19390859,4.560182688
2325,-2.185988043,4.549466342
2326,-2.178296096,4.541283953
2327,-2.171407388,4.534878656
2328,-2.165425134,4.529572502
2329,-2.160272309,4.524893629
2330,-2.155749467,4.520399396
2331,-2.15162841,4.51594661
2332,-2.14764781,4.51152947
2333,-2.143550909,4.507303047
2334,-2.13940333,4.503414031
2335,-2.135137259,4.500135922
2336,-2.131077907,4.497620905
2337,-2.127512096,4.495997553
2338,-2.124992541,4.495141138
2339,-2.123856068,4.494685196
2340,-2.1243333,4.4939318
2341,-2.126248018,4.492241539
2342,-2.129091696,4.489081554
2343,-2.132164076,4.484221324
2344,-2.13480046,4.477876428
2345,-2.136611119,4.470331239
2346,-2.137301528,4.462139869
2347,-2.136970876,4.453734196
2348,-2.135860853,4.445318892
2349,-2.134113961,4.43708786
2350,-2.132013982,4.429008847
2351,-2.12961863,4.420908037
2352,-2.126938253,4.412687112
2353,-2.123748838,4.404205392
2354,-2.119868999,4.395505511
2355,-2.114986924,4.386755939
2356,-2.109030083,4.378325696
2357,-2.102024048,4.370591459
2358,-2.094166009,4.363984493
2359,-2.085875825,4.358660391
2360,-2.077739088,4.354673476
2361,-2.07008921,4.351817889
2362,-2.063167714,4.349623903
2363,-2.056867358,4.347765605
2364,-2.051025096,4.34608908
2365,-2.045505596,4.344561313
2366,-2.040187338,4.343209554
2367,-2.035036345,4.342168249
2368,-2.030260248,4.341517896
2369,-2.02592879,4.341147879
2370,-2.022232769,4.340921035
2371,-2.01914175,4.340559333
2372,-2.016518183,4.33987191
2373,-2.014140792,4.338718044
2374,-2.01164731,4.33717811
2375,-2.008907042,4.335376187
2376,-2.005755606,4.333570155
2377,-2.002199402,4.332074748
2378,-1.998532871,4.331077702
2379,-1.994939531,4.330696283
2380,-1.991696803,4.330900943
2381,-1.989055683,4.331541962
2382,-1.98719392,4.33242284
2383,-1.986236935,4.333105831
2384,-1.985924861,4.333268752
2385,-1.98584311,4.332749359
2386,-1.985642852,4.331687083
2387,-1.985159073,4.330339286
2388,-1.984481276,4.328970887
2389,-1.983719734,4.327652591
2390,-1.982995054,4.326358057
2391,-1.982257348,4.32500344
2392,-1.981399246,4.323675337
2393,-1.980410397,4.322470684
2394,-1.979380109,4.321653953
2395,-1.978465504,4.321222279
2396,-1.977993963,4.32123042
2397,-1.978130298,4.32142158
2398,-1.978918946,4.321565185
2399,-1.980310147,4.32157729
2400,-1.982301186,4.321300422
2401,-1.98481575,4.320529875
2402,-1.98776685,4.31915787
2403,-1.990983443,4.31712666
2404,-1.99431776,4.314342075
2405,-1.997514668,4.310797108
2406,-2.000395792,4.306689391
2407,-2.00291377,4.302093276
2408,-2.005061526,4.297263581
2409,-2.006875898,4.292224398
2410,-2.008527269,4.287033047
2411,-2.009988879,4.281569832
2412,-2.01123737,4.27587205
2413,-2.012162702,4.269870467
2414,-2.012718561,4.263639282
2415,-2.012895568,4.257275816
2416,-2.012694278,4.250780659
2417,-2.01210558,4.244250815
2418,-2.011213113,4.237636566
2419,-2.009884539,4.230905501
2420,-2.008051406,4.224167809
2421,-2.005691736,4.217460256
2422,-2.002774048,4.210915514
2423,-1.999349555,4.204615834
2424,-1.995446236,4.198679576
2425,-1.991114889,4.193188248
2426,-1.986356245,4.18814066
2427,-1.981256988,4.183640972
2428,-1.975916639,4.179852479
2429,-1.97046683,4.176806349
2430,-1.965038711,4.174533999
2431,-1.95982231,4.173053952
2432,-1.955089609,4.172335818
2433,-1.95096429,4.172103029
2434,-1.947478346,4.172224342
2435,-1.944697104,4.172437014
2436,-1.942439356,4.172626286
2437,-1.940691882,4.172733281
2438,-1.939309944,4.172665992
2439,-1.938234297,4.17243769
2440,-1.93741568,4.171966185
2441,-1.936735611,4.171277746
2442,-1.936088705,4.170457827
2443,-1.935438815,4.169483404
2444,-1.934848235,4.16849602
2445,-1.934257742,4.167508751
2446,-1.933775726,4.166590789
2447,-1.933425213,4.165705984
2448,-1.933133914,4.164808208
2449,-1.933010172,4.163966628
2450,-1.933030896,4.163217335
2451,-1.933242162,4.162488057
2452,-1.93377534,4.161811775
2453,-1.93452204,4.16111928
2454,-1.93569583,4.160394279
2455,-1.937257373,4.159459118
2456,-1.939216425,4.1582183
2457,-1.941510319,4.156530269
2458,-1.94395788,4.15427985
2459,-1.946308845,4.151460634
2460,-1.948457639,4.148158487
2461,-1.950266258,4.144590803
2462,-1.951797278,4.140899171
2463,-1.95318212,4.137116532
2464,-1.954434081,4.133302116
2465,-1.95558572,4.12932484
2466,-1.956650266,4.125243919
2467,-1.957496558,4.121027179
2468,-1.95824633,4.116802284
2469,-1.958827494,4.112523747
2470,-1.959348463,4.108260073
2471,-1.959841494,4.103880307
2472,-1.960270462,4.099361885
2473,-1.960576569,4.094718378
2474,-1.960687792,4.089904663
2475,-1.960522902,4.084970514
2476,-1.960023557,4.079929658
2477,-1.959185038,4.075030378
2478,-1.957985323,4.070308594
2479,-1.956582274,4.065913152
2480,-1.95516527,4.061862081
2481,-1.953896598,4.058056313
2482,-1.952771968,4.054342582
2483,-1.95178707,4.050567893
2484,-1.950798119,4.046642107
2485,-1.949643183,4.042663896
2486,-1.948290784,4.038763495
2487,-1.946732039,4.035035044
2488,-1.945218097,4.031635825
2489,-1.943816386,4.028457958
2490,-1.942710815,4.025367086
2491,-1.94186108,4.02218827
2492,-1.941262682,4.018769268
2493,-1.940633259,4.015082938
2494,-1.939887894,4.011026558
2495,-1.938914526,4.006779418
2496,-1.937539016,4.002381864
2497,-1.935846703,3.9979371
2498,-1.933748584,3.993588032
2499,-1.931271945,3.98945059
2500,-1.928511035,3.985533439
2501,-1.925528456,3.981974467
2502,-1.92232441,3.978773045
2503,-1.918992566,3.975937636
2504,-1.915581686,3.973547919
2505,-1.912185008,3.971612419
2506,-1.908837712,3.970152992
2507,-1.905761667,3.96920993
2508,-1.903010162,3.968618679
2509,-1.900698453,3.968352995
2510,-1.89877362,3.968181624
2511,-1.897213116,3.968140236
2512,-1.895910352,3.968161865
2513,-1.894994053,3.968278244
2514,-1.894415579,3.968409258
2515,-1.89423276,3.968541875
2516,-1.89438393,3.968538053
2517,-1.894846715,3.968433248
2518,-1.895585634,3.968205038
2519,-1.896680878,3.967804749
2520,-1.898048297,3.96712967
2521,-1.899652257,3.96615731
2522,-1.901372926,3.964762678
2523,-1.903129818,3.96299442
2524,-1.904762362,3.960949966
2525,-1.906270384,3.958629521
2526,-1.90758685,3.956139807
2527,-1.908715892,3.953632104
2528,-1.909715366,3.951093331
2529,-1.910611802,3.948639079
2530,-1.911463046,3.946256116
2531,-1.912304652,3.943966656
2532,-1.913172163,3.94179287
2533,-1.914207554,3.939823513
2534,-1.915477467,3.937951944
2535,-1.917190368,3.936160264
2536,-1.919350593,3.934204139
2537,-1.921953343,3.931932393
2538,-1.924944685,3.929114074
2539,-1.928097325,3.925558576
2540,-1.931166267,3.92126217
2541,-1.933827079,3.916270752
2542,-1.935889385,3.910812181
2543,-1.937292233,3.905144906
2544,-1.938076832,3.899442476
2545,-1.938377539,3.893886366
2546,-1.938244251,3.888556116
2547,-1.937841518,3.883503937
2548,-1.937240794,3.87877336
2549,-1.936557142,3.874336956
2550,-1.93590535,3.870167287
2551,-1.935408288,3.866144304
2552,-1.935038761,3.862153324
2553,-1.934734191,3.858058058
2554,-1.934366592,3.853828537
2555,-1.933835271,3.849549187
2556,-1.933034479,3.845154839
2557,-1.931961677,3.840887577
2558,-1.930609107,3.836839624
2559,-1.929074841,3.833168202
2560,-1.927494858,3.829810494
2561,-1.925974955,3.826831246
2562,-1.924601899,3.824089101
2563,-1.923375534,3.821583802
2564,-1.922317415,3.819279911
2565,-1.921440909,3.817234132
2566,-1.920789254,3.815375872
2567,-1.92047604,3.813677964
2568,-1.920522767,3.812105075
2569,-1.920972618,3.810586689
2570,-1.921847108,3.809087449
2571,-1.923289508,3.807452866
2572,-1.925250822,3.805604125
2573,-1.927754842,3.80326482
2574,-1.930681633,3.800312908
2575,-1.933840531,3.796583447
2576,-1.937011056,3.792039254
2577,-1.940029481,3.786630189
2578,-1.942667707,3.780412415
2579,-1.944684557,3.773386162
2580,-1.94585342,3.765609072
2581,-1.945791593,3.757477018
2582,-1.94430961,3.749308622
2583,-1.941541521,3.741760891
2584,-1.937748985,3.735277286
2585,-1.93347514,3.729991608
2586,-1.929225715,3.726016291
2587,-1.925373855,3.72304921
2588,-1.922123465,3.720830699
2589,-1.919643601,3.719080688
2590,-1.917865056,3.717518029
2591,-1.916753933,3.71588305
2592,-1.916113915,3.7141044
2593,-1.915847571,3.712027248
2594,-1.91578608,3.709692646
2595,-1.9158594,3.707058222
2596,-1.915968691,3.704207598
2597,-1.916036486,3.701189492
2598,-1.916055196,3.698095042
2599,-1.91605217,3.695036473
2600,-1.916188064,3.692063632
2601,-1.91661718,3.689079292
2602,-1.917305626,3.685824418
2603,-1.91821811,3.682277926
2604,-1.919158848,3.678369156
2605,-1.920113728,3.67404255
2606,-1.921019072,3.669403072
2607,-1.921847089,3.664339463
2608,-1.922471981,3.658824162
2609,-1.922810209,3.652760362
2610,-1.922561994,3.646253182
2611,-1.92159579,3.639366528
2612,-1.919669033,3.632428231
2613,-1.916839318,3.625661351
2614,-1.913094447,3.619482034
2615,-1.908727536,3.614111087
2616,-1.904037388,3.609678536
2617,-1.899404892,3.6061761
2618,-1.89507878,3.603422816
2619,-1.891148518,3.601189747
2620,-1.887662042,3.599317644
2621,-1.884535935,3.597709349
2622,-1.881832219,3.596261441
2623,-1.879557674,3.594884258
2624,-1.877615857,3.593425609
2625,-1.875958526,3.591809529
2626,-1.874461366,3.590008068
2627,-1.87308257,3.588090235
2628,-1.871774095,3.585980049
2629,-1.870508799,3.583567229
2630,-1.869073091,3.580816667
2631,-1.867232893,3.57772771
2632,-1.864656756,3.574616076
2633,-1.861227075,3.571832066
2634,-1.857245051,3.569885318
2635,-1.852963979,3.568975049
2636,-1.848863886,3.569157715
2637,-1.845239475,3.57033164
2638,-1.842338032,3.572320187
2639,-1.84031815,3.574939887
2640,-1.839352565,3.578062649
2641,-1.839685148,3.581368208
2642,-1.84124482,3.584436772
2643,-1.843952996,3.586936781
2644,-1.847543986,3.588610048
2645,-1.851632998,3.589314317
2646,-1.855943083,3.589115274
2647,-1.860244681,3.588155478
2648,-1.86441874,3.58655124
2649,-1.868497454,3.584557963
2650,-1.872500999,3.582141397
2651,-1.876552669,3.579329736
2652,-1.880548504,3.576060628
2653,-1.884439589,3.572258414
2654,-1.888073189,3.568019833
2655,-1.891407254,3.563414558
2656,-1.894413774,3.558567442
2657,-1.89712021,3.553589475
2658,-1.899726217,3.548460532
2659,-1.902231648,3.543180968
2660,-1.904615346,3.537551808
2661,-1.906821918,3.531587646
2662,-1.908638035,3.525255651
2663,-1.909988424,3.518605458
2664,-1.910805681,3.511830758
2665,-1.911098235,3.505076486
2666,-1.91089518,3.498452724
2667,-1.910300723,3.492020788
2668,-1.909425167,3.485752675
2669,-1.908323854,3.479634281
2670,-1.906977114,3.473699715
2671,-1.905351363,3.46792848
2672,-1.903535971,3.462326622
2673,-1.901477012,3.456907836
2674,-1.899209245,3.45169201
2675,-1.896644678,3.446672533
2676,-1.893791693,3.44199173
2677,-1.890522179,3.437710848
2678,-1.88681191,3.434182164
2679,-1.882791736,3.432814824
2680,-1.88193018,3.431706888
2681,-1.881346909,3.429430614
2682,-1.88069282,3.426653628
2683,-1.880031043,3.42373537
2684,-1.879307417,3.420689887
2685,-1.878603852,3.417611664
2686,-1.87787244,3.414426558
2687,-1.877140958,3.411242821
2688,-1.876409405,3.408060451
2689,-1.87566389,3.404825442
2690,-1.874918304,3.401591848
2691,-1.87419268,3.398325742
2692,-1.873413024,3.395074969
2693,-1.872667223,3.391845644
2694,-1.871937348,3.388590621
2695,-1.87116351,3.385333988
2696,-1.870423485,3.382098773
2697,-1.869683381,3.37886498
2698,-1.868905364,3.375619431
2699,-1.868159136,3.372398643
2700,-1.867412836,3.36917927
2701,-1.866660492,3.365971455
2702,-1.865906094,3.362768428
2703,-1.865145668,3.359576943
2704,-1.864413,3.356416865
2705,-1.863664372,3.353285166
2706,-1.862957386,3.350161166
2707,-1.862309849,3.347014477
2708,-1.861678037,3.343842143
2709,-1.86104805,3.340667794
2710,-1.860390136,3.33746489
2711,-1.859732078,3.334263377
2712,-1.859075854,3.331059887
2713,-1.858419483,3.32785779
2714,-1.85776494,3.32465372
2715,-1.857110249,3.321451045
2716,-1.856423739,3.318226675
