J_kSalt_30K_v8_w,eps1,eps2
3463,-0.87749346,1.949394558
3464,-0.879603724,1.944022999
3465,-0.878555057,1.937342789
3466,-0.874412203,1.932396771
3467,-0.869782185,1.930740764
3468,-0.86728373,1.931847727
3469,-0.869023082,1.932788881
3470,-0.873455693,1.929503656
3471,-0.874949769,1.921966553
3472,-0.871070513,1.915002574
3473,-0.865495918,1.911817582
3474,-0.861676839,1.911335248
3475,-0.859994075,1.911576661
3476,-0.860204823,1.910973111
3477,-0.860863475,1.908585919
3478,-0.860123015,1.905728018
3479,-0.859464401,1.903429393
3480,-0.859979595,1.899540883
3481,-0.857642237,1.894162452
3482,-0.851448388,1.892520535
3483,-0.848763489,1.895337107
3484,-0.852276418,1.895956251
3485,-0.85505042,1.891728069
3486,-0.853794273,1.886728369
3487,-0.851382203,1.883609757
3488,-0.849881113,1.881321713
3489,-0.848542692,1.878868766
3490,-0.846862693,1.876854533
3491,-0.846132542,1.874643865
3492,-0.84496704,1.871223968
3493,-0.841282234,1.868985075
3494,-0.83837857,1.869572229
3495,-0.83892499,1.87024793
3496,-0.840563406,1.868621835
3497,-0.840799414,1.865689717
3498,-0.83997127,1.863324726
3499,-0.839810728,1.86154006
3500,-0.840584866,1.858811758
3501,-0.840413618,1.85491569
3502,-0.83861394,1.851484136
3503,-0.836778014,1.849310466
3504,-0.835997389,1.847312889
3505,-0.835332589,1.844491919
3506,-0.83338466,1.841889828
3507,-0.831348191,1.840885839
3508,-0.831416012,1.84016502
3509,-0.832390558,1.838110414
3510,-0.832954243,1.834789908
3511,-0.832677705,1.830516268
3512,-0.830623939,1.826368131
3513,-0.827625518,1.823733472
3514,-0.825521354,1.822065239
3515,-0.823832973,1.820471606
3516,-0.822105224,1.819301377
3517,-0.821151843,1.818353022
3518,-0.820529032,1.817281869
3519,-0.820105171,1.816545194
3520,-0.82095077,1.815672407
3521,-0.822625454,1.813579374
3522,-0.823930725,1.810203822
3523,-0.824453479,1.805956015
3524,-0.823734487,1.801487603
3525,-0.821955841,1.797903936
3526,-0.820644128,1.79540982
3527,-0.820802387,1.7924865
3528,-0.821165855,1.787356054
3529,-0.818733912,1.780593507
3530,-0.812159899,1.776047294
3531,-0.805333361,1.776350244
3532,-0.802698025,1.779006635
3533,-0.803350816,1.780575289
3534,-0.805223863,1.779864168
3535,-0.806687144,1.777112101
3536,-0.806708928,1.77369342
3537,-0.806265356,1.770156026
3538,-0.805144127,1.765880872
3539,-0.80149201,1.76282206
3540,-0.798166833,1.763072974
3541,-0.799172862,1.763392125
3542,-0.801362359,1.760299404
3543,-0.800657998,1.755632902
3544,-0.798137194,1.752299735
3545,-0.796180858,1.750246907
3546,-0.794952238,1.74835888
3547,-0.793954198,1.74650711
3548,-0.793671173,1.744323662
3549,-0.793571672,1.741036167
3550,-0.792321976,1.737145237
3551,-0.790152717,1.733592585
3552,-0.787672465,1.730371222
3553,-0.784472689,1.727743636
3554,-0.78103316,1.726492054
3555,-0.77883994,1.726303184
3556,-0.778342555,1.725431247
3557,-0.777617661,1.723054663
3558,-0.775007796,1.721256304
3559,-0.773008686,1.721363137
3560,-0.77375079,1.720927761
3561,-0.77458176,1.718305088
3562,-0.773579561,1.715211585
3563,-0.772241437,1.712622563
3564,-0.770850975,1.710088348
3565,-0.768911385,1.707805181
3566,-0.766779709,1.706459385
3567,-0.765696005,1.705788077
3568,-0.76603663,1.704176445
3569,-0.765871695,1.701085036
3570,-0.764137688,1.697771226
3571,-0.761429908,1.695361124
3572,-0.758480454,1.694716449
3573,-0.757322332,1.695604824
3574,-0.759341557,1.695148569
3575,-0.761503881,1.69116452
3576,-0.760148865,1.685830941
3577,-0.756224486,1.682732731
3578,-0.753404155,1.682242603
3579,-0.753308631,1.681496238
3580,-0.753548402,1.678619147
3581,-0.751673504,1.675285577
3582,-0.749065052,1.673347145
3583,-0.747629693,1.671784743
3584,-0.746103184,1.669585463
3585,-0.743328598,1.668261568
3586,-0.741487806,1.668753228
3587,-0.742607373,1.668607526
3588,-0.744187584,1.665629516
3589,-0.743072046,1.661743778
3590,-0.740692229,1.659396898
3591,-0.739363423,1.658434739
3592,-0.739979846,1.656809229
3593,-0.740865923,1.652743791
3594,-0.739072421,1.64758929
3595,-0.735165303,1.643893531
3596,-0.731407525,1.641979672
3597,-0.72842408,1.641157331
3598,-0.72675816,1.64042978
3599,-0.725799563,1.638539751
3600,-0.723586457,1.6362522
3601,-0.720923013,1.635131639
3602,-0.719943833,1.633865263
3603,-0.718901516,1.630885649
3604,-0.715689063,1.627641846
3605,-0.711568684,1.625385385
3606,-0.707165322,1.623551413
3607,-0.701255879,1.622777008
3608,-0.694739636,1.624297482
3609,-0.689027156,1.627469663
3610,-0.682625465,1.632734985
3611,-0.675829952,1.644513241
3612,-0.677253233,1.66493749
3613,-0.698387907,1.681852315
3614,-0.729798786,1.677451435
3615,-0.746309013,1.655845576
3616,-0.744911139,1.636199958
3617,-0.739343038,1.624946906
3618,-0.735182984,1.617768989
3619,-0.731268222,1.611542587
3620,-0.72606179,1.607201627
3621,-0.721778151,1.605515089
3622,-0.720370498,1.603809601
3623,-0.718933176,1.600903458
3624,-0.716571788,1.598446332
3625,-0.715053523,1.596489745
3626,-0.714055351,1.594165016
3627,-0.712960099,1.591437788
3628,-0.711642427,1.588538251
3629,-0.710095124,1.585655595
3630,-0.708490311,1.582705333
3631,-0.706560895,1.579570744
3632,-0.703905738,1.576692993
3633,-0.700882074,1.574553317
3634,-0.697954665,1.573276726
3635,-0.695554578,1.572946251
3636,-0.694611836,1.57290271
3637,-0.69498253,1.571689493
3638,-0.694850116,1.569203323
3639,-0.693770371,1.566595915
3640,-0.692590792,1.564092239
3641,-0.691102877,1.561696086
3642,-0.68961266,1.559583945
3643,-0.688574316,1.556947631
3644,-0.686541125,1.553714051
3645,-0.682981729,1.551476398
3646,-0.679612932,1.550900603
3647,-0.67737313,1.551353571
3648,-0.676507943,1.552055728
3649,-0.676985352,1.552253244
3650,-0.678390586,1.551164132
3651,-0.67966987,1.548404963
3652,-0.67959036,1.544627533
3653,-0.677916773,1.541320889
3654,-0.675983959,1.539302327
3655,-0.675150013,1.537676547
3656,-0.674929207,1.53515229
3657,-0.673893953,1.531749442
3658,-0.671463651,1.528601124
3659,-0.668240201,1.527147247
3660,-0.666449167,1.527241089
3661,-0.667051868,1.526469454
3662,-0.667588882,1.52389867
3663,-0.667060228,1.520686962
3664,-0.666161105,1.516872271
3665,-0.663592793,1.512903743
3666,-0.659418581,1.510841256
3667,-0.656515458,1.510830365
3668,-0.655931314,1.510446636
3669,-0.655438929,1.508545605
3670,-0.653534952,1.506908849
3671,-0.652261969,1.506461689
3672,-0.652967612,1.505207702
3673,-0.653386308,1.502139351
3674,-0.652235771,1.498574356
3675,-0.650298604,1.495456753
3676,-0.648062419,1.492848146
3677,-0.645752167,1.490591093
3678,-0.643304415,1.48856913
3679,-0.640521946,1.487260954
3680,-0.63832678,1.486848462
3681,-0.637441599,1.486217536
3682,-0.636698641,1.484758126
3683,-0.635408725,1.483198267
3684,-0.63426729,1.481822734
3685,-0.633373779,1.480331776
3686,-0.632533444,1.478545905
3687,-0.63148573,1.476547138
3688,-0.630172533,1.474570163
3689,-0.628753522,1.472770039
3690,-0.62743006,1.471060492
3691,-0.626141431,1.469372303
3692,-0.624924046,1.467644851
3693,-0.623675583,1.465867687
3694,-0.622388407,1.464102709
3695,-0.621125776,1.462338336
3696,-0.619862984,1.460533925
3697,-0.618553929,1.458711843
3698,-0.617227859,1.456838997
3699,-0.615756103,1.454963287
3700,-0.614166705,1.453228013
3701,-0.612625189,1.451636637
3702,-0.611158523,1.450130455
3703,-0.609792082,1.44864494
3704,-0.60847405,1.447143392
3705,-0.607166696,1.445679608
3706,-0.605969726,1.444259841
3707,-0.604938812,1.442756632
3708,-0.603948925,1.441066725
3709,-0.602838847,1.439270977
3710,-0.601654541,1.437456516
3711,-0.6004244,1.435588397
3712,-0.599026061,1.433749819
3713,-0.597561015,1.432062413
3714,-0.596184824,1.430481464
3715,-0.594902386,1.428882979
3716,-0.593598024,1.427285745
3717,-0.5923375,1.425729581
3718,-0.591171862,1.424162137
3719,-0.590081856,1.422491861
3720,-0.588951947,1.420700781
3721,-0.587717801,1.418842812
3722,-0.586351403,1.417022054
3723,-0.584946508,1.415333172
3724,-0.583678289,1.413636513
3725,-0.58236158,1.411908613
3726,-0.581079891,1.410100138
3727,-0.579633242,1.408269506
3728,-0.578108311,1.406485138
3729,-0.576457162,1.404825492
3730,-0.574799957,1.403384086
3731,-0.573304048,1.402103381
3732,-0.572001964,1.400898933
3733,-0.570969345,1.399606267
3734,-0.570059774,1.398064938
3735,-0.569057631,1.396286334
3736,-0.567842061,1.394435279
3737,-0.5664837,1.392660601
3738,-0.565102979,1.390988705
3739,-0.563759371,1.38938669
3740,-0.562492754,1.387781608
3741,-0.561251745,1.386114858
3742,-0.559969975,1.384391707
3743,-0.558613061,1.382653174
3744,-0.557171871,1.380985282
3745,-0.555759109,1.379423382
3746,-0.554468139,1.377841831
3747,-0.553156627,1.376194142
3748,-0.55179142,1.374543012
3749,-0.550399841,1.37294195
3750,-0.549052333,1.371403741
3751,-0.547832498,1.369801936
3752,-0.546585226,1.368072767
3753,-0.545230382,1.366251423
3754,-0.543677726,1.364470899
3755,-0.542023957,1.362915071
3756,-0.540556525,1.361490599
3757,-0.539221234,1.36003957
3758,-0.537969177,1.35845886
3759,-0.536627302,1.356783488
3760,-0.535207262,1.355092807
3761,-0.533717589,1.35341929
3762,-0.532170006,1.351790684
3763,-0.530590562,1.350221898
3764,-0.528998773,1.348719944
3765,-0.527421391,1.347268663
3766,-0.52583849,1.345876476
3767,-0.524279384,1.344572264
3768,-0.522806223,1.343341427
3769,-0.521448012,1.342143175
3770,-0.520230615,1.340907124
3771,-0.519117006,1.339540072
3772,-0.517988625,1.338007713
3773,-0.516738785,1.336373283
3774,-0.515345501,1.334756288
3775,-0.513898648,1.333216757
3776,-0.512464776,1.331706347
3777,-0.510984506,1.330197258
3778,-0.509404952,1.328790527
3779,-0.507857191,1.327573701
3780,-0.50651615,1.326429396
3781,-0.505307774,1.325254821
3782,-0.504225956,1.324009343
3783,-0.503247538,1.322619117
3784,-0.50227503,1.321008362
3785,-0.501118616,1.319267919
3786,-0.499808647,1.317551356
3787,-0.498461817,1.315856401
3788,-0.497034216,1.314162447
3789,-0.495505726,1.312543164
3790,-0.493978451,1.311026313
3791,-0.492512061,1.309523267
3792,-0.491008953,1.30802298
3793,-0.489487831,1.306565539
3794,-0.487976344,1.305141056
3795,-0.486453935,1.303770556
3796,-0.484983094,1.302463808
3797,-0.483613496,1.301162471
3798,-0.482328806,1.299749835
3799,-0.480955052,1.298232753
3800,-0.479452998,1.296745284
3801,-0.477933421,1.295336729
3802,-0.476444683,1.29392633
3803,-0.474865256,1.292523095
3804,-0.47318558,1.291312381
3805,-0.471703046,1.290256349
3806,-0.47042172,1.289130544
3807,-0.469141077,1.287899286
3808,-0.467821267,1.286712255
3809,-0.466675862,1.285487065
3810,-0.465562563,1.284077305
3811,-0.464300298,1.282540841
3812,-0.462844772,1.281059006
3813,-0.461339645,1.279750174
3814,-0.459955833,1.278551732
3815,-0.458705125,1.277356942
3816,-0.457579267,1.27602871
3817,-0.456376919,1.274573513
3818,-0.455083955,1.273106123
3819,-0.453777548,1.271631072
3820,-0.452416166,1.270133161
3821,-0.450970678,1.268665079
3822,-0.449485142,1.267303837
3823,-0.448099275,1.266001877
3824,-0.446799221,1.264615919
3825,-0.445409107,1.263164923
3826,-0.443935859,1.261763549
3827,-0.44247325,1.260452905
3828,-0.441111745,1.25913982
3829,-0.439759013,1.257753924
3830,-0.438340342,1.256349317
3831,-0.436903636,1.254951128
3832,-0.43543464,1.253551859
3833,-0.433918406,1.252175784
3834,-0.432377186,1.250828527
3835,-0.430787957,1.24953553
3836,-0.429185555,1.248338278
3837,-0.427634696,1.247247287
3838,-0.426212852,1.246187209
3839,-0.424869909,1.245087348
3840,-0.423558617,1.243941218
3841,-0.422263995,1.242738114
3842,-0.420923578,1.241511812
3843,-0.419560309,1.240306748
3844,-0.418196756,1.239166162
3845,-0.416938696,1.238047696
3846,-0.41576732,1.236854043
3847,-0.414593616,1.235558179
3848,-0.413362175,1.234187698
3849,-0.412034511,1.232824358
3850,-0.410689194,1.231504037
3851,-0.409351833,1.23023059
3852,-0.408097475,1.228937873
3853,-0.406860775,1.227539768
3854,-0.40552244,1.226070642
3855,-0.404076932,1.22461165
3856,-0.402554837,1.223205296
3857,-0.400974263,1.221893917
3858,-0.399406155,1.220718965
3859,-0.397977334,1.219592419
3860,-0.396620825,1.218419514
3861,-0.395271022,1.217199532
3862,-0.393907493,1.215967993
3863,-0.39255537,1.214745503
3864,-0.391248895,1.213503617
3865,-0.389970688,1.212202141
3866,-0.388690756,1.210780971
3867,-0.387265215,1.209268755
3868,-0.385649227,1.207806224
3869,-0.383937857,1.206506709
3870,-0.3822749,1.205342369
3871,-0.38066613,1.204249991
3872,-0.379104471,1.203235038
3873,-0.377664732,1.202270559
3874,-0.376368565,1.201255045
3875,-0.375129396,1.200109503
3876,-0.373826382,1.198890664
3877,-0.372510872,1.197646988
3878,-0.371195077,1.196324148
3879,-0.369760895,1.19495346
3880,-0.368223115,1.193655104
3881,-0.366732026,1.192379077
3882,-0.365186107,1.19106716
3883,-0.363526025,1.189796594
3884,-0.36180938,1.188646046
3885,-0.360129009,1.187599373
3886,-0.358485722,1.186624469
3887,-0.356890498,1.185754314
3888,-0.355479816,1.184896782
3889,-0.35416064,1.183919217
3890,-0.352780126,1.182857052
3891,-0.351335877,1.181810381
3892,-0.349891577,1.180814221
3893,-0.348486754,1.179866388
3894,-0.347180751,1.178926328
3895,-0.345994596,1.177848703
3896,-0.344716074,1.176576532
3897,-0.343176659,1.175294111
3898,-0.341487397,1.17420338
3899,-0.339852998,1.173328829
3900,-0.33839618,1.172534231
3901,-0.337048723,1.171723723
3902,-0.335780862,1.170888874
3903,-0.334610568,1.170001192
3904,-0.333522311,1.168966933
3905,-0.332356053,1.167783218
3906,-0.331055351,1.166541828
3907,-0.329625548,1.165344242
3908,-0.328153868,1.164226836
3909,-0.326675352,1.163166838
3910,-0.325179742,1.162192181
3911,-0.323767223,1.161268762
3912,-0.322400327,1.16034991
3913,-0.321080861,1.15940568
3914,-0.319745944,1.158419577
3915,-0.318319775,1.157526662
3916,-0.317015875,1.156803071
3917,-0.316035885,1.156010618
3918,-0.315169406,1.15489208
3919,-0.314066084,1.153557118
3920,-0.312739451,1.152248314
3921,-0.311331719,1.15106182
3922,-0.309960137,1.149951391
3923,-0.308622539,1.148847221
3924,-0.307286796,1.147707013
3925,-0.305869438,1.146587256
3926,-0.304438501,1.145572539
3927,-0.303122792,1.144616972
3928,-0.301924126,1.143610391
3929,-0.300772353,1.14249681
3930,-0.299613529,1.141262048
3931,-0.298390602,1.139895531
3932,-0.297005644,1.138438034
3933,-0.29540783,1.137009404
3934,-0.293663139,1.135725201
3935,-0.291891818,1.134598944
3936,-0.290129049,1.133611358
3937,-0.288423607,1.132773378
3938,-0.286894692,1.132013208
3939,-0.285543817,1.131154146
3940,-0.28416471,1.130161839
3941,-0.282696205,1.129146795
3942,-0.281198045,1.128176286
3943,-0.279732584,1.127207341
3944,-0.278227685,1.126251947
3945,-0.276752253,1.125323058
3946,-0.275317502,1.124333729
3947,-0.273777306,1.123296652
3948,-0.272111209,1.122354804
3949,-0.270474025,1.121543757
3950,-0.268914134,1.120766146
3951,-0.267326187,1.120044942
3952,-0.265802118,1.119457763
3953,-0.264502666,1.118900462
3954,-0.263380511,1.118173843
3955,-0.262211141,1.117244303
3956,-0.260894025,1.116225453
3957,-0.259431766,1.115240683
3958,-0.257899124,1.114359723
3959,-0.256368127,1.113616356
3960,-0.254965894,1.11295855
3961,-0.253717345,1.112216494
3962,-0.252413208,1.111374677
3963,-0.251044355,1.110537248
3964,-0.249666914,1.109735829
3965,-0.248306155,1.108936255
3966,-0.246902368,1.10817703
3967,-0.245551566,1.107473339
3968,-0.244271409,1.10674586
3969,-0.242962887,1.106008033
3970,-0.241664447,1.105349844
3971,-0.240541804,1.104691463
3972,-0.239532173,1.103842897
3973,-0.238381729,1.102821982
3974,-0.23703765,1.101801204
3975,-0.23557815,1.100923802
3976,-0.234180776,1.100182879
3977,-0.232884205,1.099483624
3978,-0.231663039,1.098790042
3979,-0.230562466,1.098021119
3980,-0.22946322,1.097111968
3981,-0.228262702,1.096124169
3982,-0.226976599,1.095105803
3983,-0.225550277,1.094127222
3984,-0.22404198,1.093310556
3985,-0.222641945,1.092633592
3986,-0.22138256,1.091958746
3987,-0.220168249,1.091245994
3988,-0.219005477,1.090511541
3989,-0.2179216,1.089706598
3990,-0.216860564,1.088744578
3991,-0.215652782,1.087631083
3992,-0.214161125,1.086605637
3993,-0.212650859,1.085831243
3994,-0.211349032,1.085148514
3995,-0.2101598,1.084386858
3996,-0.208973622,1.083538661
3997,-0.207770668,1.082625677
3998,-0.20651551,1.081669106
3999,-0.205207722,1.080665336
4000,-0.203749671,1.07971168
4001,-0.202292525,1.078862352
4002,-0.200867293,1.078066731
4003,-0.199474729,1.077304455
4004,-0.198143401,1.076533081
4005,-0.196827933,1.075706353
4006,-0.19546475,1.07483871
4007,-0.194042761,1.073959987
4008,-0.192539239,1.073100402
4009,-0.190943192,1.07231925
4010,-0.189290253,1.071706893
4011,-0.187726502,1.071316404
4012,-0.186466233,1.070966049
4013,-0.185359452,1.070436731
4014,-0.184170735,1.069787549
4015,-0.182938427,1.069156206
4016,-0.18177085,1.068513629
4017,-0.180612046,1.067789196
4018,-0.179375964,1.067004129
4019,-0.178030682,1.066237369
4020,-0.176604914,1.065589128
4021,-0.17523399,1.065089941
4022,-0.174022519,1.064653824
4023,-0.172972232,1.064115508
4024,-0.171868796,1.063493468
4025,-0.170790922,1.062826118
4026,-0.169646207,1.062147562
4027,-0.168515951,1.061518037
4028,-0.167474563,1.060883469
4029,-0.166493933,1.060174633
4030,-0.165533462,1.059345242
4031,-0.164502528,1.058381662
4032,-0.163299826,1.057369462
4033,-0.16195573,1.056426703
4034,-0.160564866,1.055599682
4035,-0.15920982,1.054838332
4036,-0.157854447,1.054101384
4037,-0.156484582,1.053400218
4038,-0.155098431,1.052785242
4039,-0.153803369,1.052249929
4040,-0.152630788,1.051700897
4041,-0.151521561,1.0510628
4042,-0.150385862,1.050327528
4043,-0.149151197,1.049569227
4044,-0.147855773,1.048883508
4045,-0.146617857,1.048256416
4046,-0.145440461,1.04761351
4047,-0.14428994,1.046896777
4048,-0.143068772,1.046098758
4049,-0.14168435,1.045359433
4050,-0.140312739,1.044731151
4051,-0.138948046,1.044198375
4052,-0.137686433,1.043756694
4053,-0.136613987,1.043235628
4054,-0.135495031,1.042568698
4055,-0.134256679,1.041869341
4056,-0.132912557,1.04126564
4057,-0.131604152,1.040814993
4058,-0.130474501,1.040403926
4059,-0.129459912,1.039866697
4060,-0.128367264,1.039209931
4061,-0.127162431,1.038553338
4062,-0.125899494,1.037971189
4063,-0.124641822,1.03747796
4064,-0.123434259,1.037058147
4065,-0.122312309,1.03667914
4066,-0.121296139,1.036269099
4067,-0.120304566,1.035791567
4068,-0.119290698,1.035282965
4069,-0.118256808,1.034807012
4070,-0.117292095,1.034361436
4071,-0.116406111,1.03388296
4072,-0.115562589,1.033316219
4073,-0.114660192,1.032699638
4074,-0.113741264,1.032110954
4075,-0.11290009,1.031518238
4076,-0.11212898,1.030796088
4077,-0.111236232,1.029931492
4078,-0.110126152,1.029108469
4079,-0.108958636,1.028460631
4080,-0.107875165,1.027965005
4081,-0.10695643,1.027526036
4082,-0.106200432,1.027033805
4083,-0.105546714,1.026419828
4084,-0.104943912,1.025630571
4085,-0.104263096,1.0246587
4086,-0.103392077,1.023640237
4087,-0.102449799,1.022688172
4088,-0.101545214,1.021760404
4089,-0.100681097,1.020755652
4090,-0.099763254,1.01961675
4091,-0.09867447,1.018376419
4092,-0.097327615,1.017189685
4093,-0.095846479,1.016189146
4094,-0.094348333,1.01539181
4095,-0.092922651,1.014761438
4096,-0.091613737,1.014275743
4097,-0.090562884,1.013813371
4098,-0.089692842,1.013184742
4099,-0.088809926,1.012343349
4100,-0.087783024,1.011393414
4101,-0.086621424,1.010498033
4102,-0.085527831,1.009620622
4103,-0.084387513,1.008683599
4104,-0.083176109,1.007721493
4105,-0.081870999,1.00679257
4106,-0.080559596,1.005873968
4107,-0.079128921,1.004959778
4108,-0.077558895,1.00419916
4109,-0.07606343,1.003606001
4110,-0.074639899,1.003096047
4111,-0.073294869,1.002654617
4112,-0.072069097,1.002253987
4113,-0.07098504,1.001823813
4114,-0.070005861,1.001277
4115,-0.069017911,1.000597664
4116,-0.067983905,0.999806678
4117,-0.066824885,0.998942786
4118,-0.065498748,0.998133548
4119,-0.064140022,0.997476054
4120,-0.062923487,0.996847088
4121,-0.061714424,0.996086238
4122,-0.060289707,0.995297663
4123,-0.058712778,0.994693261
4124,-0.057191207,0.994301624
4125,-0.055786379,0.994048803
4126,-0.05454553,0.993876202
4127,-0.053513471,0.993674108
4128,-0.052609334,0.993316695
4129,-0.051647458,0.992835419
4130,-0.050631888,0.992373575
4131,-0.049739164,0.99186512
4132,-0.048789675,0.991243476
4133,-0.047753223,0.99060197
4134,-0.046665192,0.990019289
4135,-0.045649009,0.989459449
4136,-0.044653473,0.988839272
4137,-0.043594821,0.98820671
4138,-0.042571006,0.987560137
4139,-0.041501574,0.986856813
4140,-0.040334621,0.986158686
4141,-0.03911137,0.985510308
4142,-0.037808376,0.985005147
4143,-0.036660543,0.984636667
4144,-0.035705404,0.984186661
4145,-0.034694192,0.983621189
4146,-0.033631944,0.98305472
4147,-0.032562913,0.98251201
4148,-0.031484884,0.982037072
4149,-0.030560536,0.981566744
4150,-0.029705075,0.980944507
4151,-0.028712609,0.980235548
4152,-0.02766987,0.979542543
4153,-0.026592529,0.978864807
4154,-0.025510392,0.978157022
4155,-0.024280092,0.977486382
4156,-0.023039055,0.976956285
4157,-0.021887093,0.976497055
4158,-0.020753498,0.976121492
4159,-0.01984454,0.975739279
4160,-0.018953172,0.975291329
4161,-0.018228207,0.974729133
4162,-0.017461055,0.973945204
4163,-0.016498691,0.973095305
4164,-0.015505204,0.972245932
4165,-0.014420517,0.971369457
4166,-0.013268549,0.970472022
4167,-0.01197498,0.969581004
4168,-0.010560657,0.968741449
4169,-0.008938616,0.968125085
4170,-0.007468921,0.967772303
4171,-0.006182415,0.967496961
4172,-0.005037805,0.967215448
4173,-0.004029765,0.966846832
4174,-0.003027204,0.966367694
4175,-0.002030045,0.965760656
4176,-0.000841302,0.965102477
4177,0.000445047,0.964542273
4178,0.001730101,0.964073335
4179,0.003018675,0.963661018
4180,0.004334513,0.963331703
4181,0.005660203,0.963225829
4182,0.006603127,0.963172973
4183,0.007488347,0.962984062
4184,0.008298837,0.962715032
4185,0.009110192,0.962379702
4186,0.009889991,0.962007665
4187,0.010653725,0.961647613
4188,0.011182379,0.961153095
4189,0.011773454,0.960348056
4190,0.012665067,0.959450458
4191,0.013628207,0.958557819
4192,0.014814783,0.957701393
4193,0.016060521,0.956942338
4194,0.017457673,0.956338789
4195,0.018774296,0.955936933
4196,0.019959004,0.955590036
4197,0.021128208,0.955261502
4198,0.0222779,0.955056598
4199,0.023191039,0.954925635
4200,0.023891124,0.954650795
4201,0.024615172,0.954208459
4202,0.025359137,0.953692686
4203,0.02611087,0.953114691
4204,0.026874229,0.952450223
4205,0.027729809,0.951732054
4206,0.028617183,0.950976726
4207,0.029625131,0.950215941
4208,0.030661191,0.949483753
4209,0.031769833,0.948782919
4210,0.03289086,0.948136008
4211,0.034020264,0.947527614
4212,0.035146088,0.946962853
4213,0.03622773,0.946412219
4214,0.037305289,0.945847466
4215,0.038386888,0.945274516
4216,0.039480477,0.944682731
4217,0.040647452,0.944121558
4218,0.041791321,0.943629915
4219,0.042874714,0.943141409
4220,0.043961966,0.942625711
4221,0.045065623,0.942107509
4222,0.046177745,0.941595781
4223,0.047302514,0.941094549
4224,0.048431937,0.940608241
4225,0.049561804,0.940127601
4226,0.050716747,0.93966014
4227,0.051885156,0.93922879
4228,0.053046839,0.938836485
4229,0.054197952,0.93848866
4230,0.055297328,0.938170171
4231,0.056364804,0.937859463
4232,0.057387709,0.937544686
4233,0.058394634,0.93722641
4234,0.05934403,0.936887976
4235,0.060283859,0.93649274
4236,0.061260051,0.936070009
4237,0.062239952,0.935626349
4238,0.063290136,0.935187182
4239,0.064341859,0.934783129
4240,0.065415601,0.934408211
4241,0.066483335,0.934081493
4242,0.067515647,0.933784911
4243,0.068533152,0.933517842
4244,0.069481382,0.933259466
4245,0.070417196,0.932987477
4246,0.071324641,0.932718112
4247,0.072207783,0.932450904
4248,0.073045474,0.932176681
4249,0.073853852,0.931887431
4250,0.074602681,0.931557369
4251,0.075353242,0.931168314
4252,0.076101769,0.930731248
4253,0.076881651,0.930251674
4254,0.077693883,0.929752156
4255,0.078539119,0.929246713
4256,0.079414147,0.9287547
4257,0.080290101,0.928280024
4258,0.081166717,0.927816429
4259,0.082026929,0.927355177
4260,0.082882647,0.926884758
4261,0.083733721,0.926402708
4262,0.084587945,0.925898877
4263,0.085479699,0.92539312
4264,0.086377056,0.924912358
4265,0.087258432,0.92444242
4266,0.088141027,0.923992193
4267,0.088952234,0.923533398
4268,0.089760767,0.923024662
4269,0.090567174,0.922477441
4270,0.091387258,0.921876246
4271,0.092276985,0.921248914
4272,0.093191205,0.92061111
4273,0.09419419,0.919986121
4274,0.095212596,0.919407403
4275,0.096263109,0.918870838
4276,0.097300222,0.918385071
4277,0.098314135,0.91792615
4278,0.099308311,0.917482001
4279,0.100282629,0.917050785
4280,0.101223912,0.916624398
4281,0.10212578,0.916170752
4282,0.103038096,0.915680358
4283,0.103961921,0.91516992
4284,0.104910564,0.914649091
4285,0.105876388,0.91412936
4286,0.106859839,0.913616605
4287,0.107848481,0.913113731
4288,0.108837528,0.912612504
4289,0.109830263,0.912099587
4290,0.110857087,0.911584979
4291,0.11189299,0.911073839
4292,0.112977015,0.910576549
4293,0.114067779,0.910105962
4294,0.115199933,0.90966867
4295,0.116333492,0.909295404
4296,0.117428064,0.908958285
4297,0.11852122,0.908646792
4298,0.119574565,0.90836089
4299,0.120621955,0.908096669
4300,0.121616137,0.907851843
4301,0.122589844,0.907609133
4302,0.123517129,0.907366795
4303,0.124418044,0.907109809
4304,0.125278009,0.906819942
4305,0.126151714,0.906485178
4306,0.127055031,0.906139708
4307,0.127972718,0.905805247
4308,0.128897223,0.905492971
4309,0.129798032,0.905198746
4310,0.130683029,0.904914544
4311,0.131520513,0.904625022
4312,0.132332677,0.904291291
4313,0.133172293,0.90392362
4314,0.134029644,0.903556583
4315,0.134883113,0.903190386
4316,0.135735569,0.902809881
4317,0.136609351,0.902421837
4318,0.137487762,0.902032879
4319,0.138393257,0.901650081
4320,0.139301984,0.90129523
4321,0.140181318,0.900946452
4322,0.141064234,0.900585609
4323,0.141947219,0.900221156
4324,0.142833577,0.899842867
4325,0.143760064,0.899468184
4326,0.144694566,0.899123402
4327,0.14562775,0.898802181
4328,0.14655508,0.898502544
4329,0.147472379,0.898226094
4330,0.148366414,0.897971986
4331,0.149221845,0.897720642
4332,0.150063443,0.897458292
4333,0.150897015,0.89719809
4334,0.151705063,0.896941286
4335,0.152485748,0.896672082
4336,0.153251301,0.896382386
4337,0.15400591,0.896070863
4338,0.154758312,0.895737194
4339,0.155508162,0.89537878
4340,0.15627335,0.894997702
4341,0.15704463,0.894590714
4342,0.157867886,0.894171514
4343,0.158705775,0.893760959
4344,0.15958541,0.893362693
4345,0.160478484,0.89299875
4346,0.161375571,0.892663775
