J_kSalt_15K_v8_w,eps1,eps2
3528,-1.026916123,1.742336319
3529,-1.023495203,1.735492737
3530,-1.016002595,1.731511328
3531,-1.00883884,1.732669023
3532,-1.006386804,1.73579388
3533,-1.007252908,1.73735571
3534,-1.009155185,1.736380779
3535,-1.01034585,1.733286888
3536,-1.009966683,1.72968281
3537,-1.009047836,1.725997802
3538,-1.007350593,1.721629136
3539,-1.003119477,1.71884953
3540,-0.999643194,1.719519538
3541,-1.00073077,1.719722074
3542,-1.002660885,1.71619257
3543,-1.001343787,1.711353259
3544,-0.998281796,1.708149479
3545,-0.995955531,1.706214333
3546,-0.994421525,1.704370952
3547,-0.993143538,1.702535711
3548,-0.992570413,1.700264391
3549,-0.992064076,1.696807432
3550,-0.990287445,1.692864461
3551,-0.987546856,1.689372109
3552,-0.984547729,1.6862838
3553,-0.980859049,1.683900683
3554,-0.977066147,1.682993802
3555,-0.974741399,1.683061405
3556,-0.974110249,1.682201829
3557,-0.973059986,1.679781752
3558,-0.970081749,1.678199273
3559,-0.967983934,1.678547379
3560,-0.968717812,1.67800032
3561,-0.969279484,1.675133672
3562,-0.967846454,1.671995839
3563,-0.96612217,1.669423405
3564,-0.964332374,1.666913603
3565,-0.962025411,1.664749887
3566,-0.959598009,1.663575726
3567,-0.958390767,1.66300627
3568,-0.958538536,1.661255188
3569,-0.958005451,1.658025377
3570,-0.955753837,1.654732834
3571,-0.952625549,1.652524121
3572,-0.949434866,1.652194354
3573,-0.948330811,1.653274739
3574,-0.950385118,1.65253681
3575,-0.952192335,1.648084943
3576,-0.950119421,1.642629783
3577,-0.94560113,1.639827622
3578,-0.942585487,1.63965713
3579,-0.942398609,1.638881776
3580,-0.942296363,1.635818676
3581,-0.939916597,1.632526871
3582,-0.936926643,1.630790961
3583,-0.935242473,1.629321735
3584,-0.933373139,1.627191003
3585,-0.930288123,1.626124544
3586,-0.92840626,1.626858578
3587,-0.929559302,1.626562546
3588,-0.930857918,1.62323157
3589,-0.929227279,1.619282117
3590,-0.926428906,1.617083203
3591,-0.924930139,1.616239552
3592,-0.925371098,1.614445028
3593,-0.925828906,1.610062325
3594,-0.923309269,1.60484501
3595,-0.918755536,1.601420787
3596,-0.914578035,1.599853127
3597,-0.911331413,1.59933637
3598,-0.90949491,1.598770779
3599,-0.908263441,1.596896971
3600,-0.905659413,1.594745325
3601,-0.902717797,1.593877908
3602,-0.901545347,1.592665021
3603,-0.900082831,1.589642983
3604,-0.896315868,1.586610734
3605,-0.891725534,1.584732304
3606,-0.886869276,1.583316904
3607,-0.8805676,1.583199362
3608,-0.873893889,1.585564374
3609,-0.868266235,1.589576544
3610,-0.862142628,1.595868748
3611,-0.856382946,1.609063776
3612,-0.860267564,1.630389029
3613,-0.884539319,1.645699158
3614,-0.917104193,1.637319163
3615,-0.931893584,1.612596248
3616,-0.928056897,1.592091955
3617,-0.920873799,1.580930942
3618,-0.915640206,1.573879315
3619,-0.910776787,1.567790436
3620,-0.904791525,1.56384206
3621,-0.900091856,1.562577557
3622,-0.898401011,1.560942554
3623,-0.89653779,1.558055246
3624,-0.893780148,1.555756922
3625,-0.891935254,1.553865805
3626,-0.890620785,1.551543095
3627,-0.889147202,1.548805131
3628,-0.887424648,1.545915472
3629,-0.885441544,1.54305546
3630,-0.883423837,1.54015521
3631,-0.881019799,1.537078669
3632,-0.877887662,1.53436497
3633,-0.874467055,1.532475107
3634,-0.871240917,1.531472526
3635,-0.868674165,1.531397473
3636,-0.867682856,1.531464863
3637,-0.867928883,1.530146649
3638,-0.867484377,1.527537347
3639,-0.86605781,1.5249318
3640,-0.864512122,1.522429926
3641,-0.862664172,1.520083754
3642,-0.860858206,1.518037872
3643,-0.859465031,1.515392557
3644,-0.856943594,1.512225874
3645,-0.85294644,1.510291299
3646,-0.849347661,1.510082517
3647,-0.847033601,1.510805157
3648,-0.846207524,1.511642127
3649,-0.846729645,1.511792547
3650,-0.848077951,1.510480258
3651,-0.849099108,1.507431426
3652,-0.848577877,1.503475963
3653,-0.846446066,1.500199528
3654,-0.844180079,1.498304514
3655,-0.84311725,1.49669334
3656,-0.842590012,1.494063655
3657,-0.841093864,1.49060381
3658,-0.838193033,1.487585854
3659,-0.834633783,1.486427234
3660,-0.832761096,1.486731404
3661,-0.833308856,1.48584811
3662,-0.833567615,1.483081636
3663,-0.832635358,1.479769421
3664,-0.831260735,1.47587642
3665,-0.828102389,1.472002163
3666,-0.823487676,1.470320944
3667,-0.820439846,1.470642654
3668,-0.819771179,1.470295095
3669,-0.819041197,1.468362145
3670,-0.816857134,1.466859542
3671,-0.815459227,1.466527603
3672,-0.816066985,1.465136057
3673,-0.816154052,1.461869463
3674,-0.814527115,1.458254531
3675,-0.812149596,1.455211456
3676,-0.809485365,1.452715972
3677,-0.806803904,1.450613472
3678,-0.804004342,1.44876899
3679,-0.80094919,1.447718757
3680,-0.798582531,1.447528922
3681,-0.797596622,1.446973597
3682,-0.796634956,1.445519032
3683,-0.795123157,1.444038083
3684,-0.793756644,1.442717476
3685,-0.792652838,1.441257122
3686,-0.791563508,1.439472057
3687,-0.7902338,1.437491929
3688,-0.788633801,1.435569714
3689,-0.786947862,1.43384663
3690,-0.785365617,1.432202746
3691,-0.783809318,1.430568305
3692,-0.78233731,1.428894825
3693,-0.780835654,1.427174281
3694,-0.77927193,1.425461576
3695,-0.777762495,1.42376045
3696,-0.776226163,1.422007995
3697,-0.77464224,1.420239308
3698,-0.77303031,1.418421616
3699,-0.771288405,1.416627334
3700,-0.769426484,1.414989055
3701,-0.767631247,1.413490424
3702,-0.765910489,1.412068145
3703,-0.764324663,1.410669794
3704,-0.762759574,1.409239323
3705,-0.761230169,1.407850532
3706,-0.759826125,1.406500959
3707,-0.758555893,1.405028049
3708,-0.757336411,1.403373804
3709,-0.755973905,1.401616958
3710,-0.754532057,1.399848367
3711,-0.753012663,1.398016155
3712,-0.751339722,1.396247982
3713,-0.749628936,1.394644852
3714,-0.748006988,1.393141521
3715,-0.746489869,1.391612832
3716,-0.744944748,1.390084876
3717,-0.743440151,1.388589866
3718,-0.742037469,1.38707395
3719,-0.740706806,1.385440502
3720,-0.739329926,1.383691977
3721,-0.737820264,1.381875846
3722,-0.736187162,1.380123034
3723,-0.734530297,1.378510511
3724,-0.733009483,1.376868817
3725,-0.731443374,1.375208694
3726,-0.72990357,1.373459627
3727,-0.728172,1.371694288
3728,-0.726374588,1.369993892
3729,-0.724463943,1.368437126
3730,-0.722564143,1.367106975
3731,-0.720860941,1.365935203
3732,-0.719360068,1.364815216
3733,-0.718134841,1.363576955
3734,-0.717016764,1.362067093
3735,-0.715762845,1.360304619
3736,-0.714298012,1.358510767
3737,-0.712672936,1.356793947
3738,-0.711036726,1.355194706
3739,-0.709448875,1.353662118
3740,-0.70795274,1.352124207
3741,-0.706471328,1.350517216
3742,-0.704940709,1.348851608
3743,-0.703327805,1.347182305
3744,-0.70163917,1.345593799
3745,-0.699978265,1.344105368
3746,-0.698450255,1.342590782
3747,-0.696903272,1.341015638
3748,-0.695279403,1.339428186
3749,-0.693648712,1.337902493
3750,-0.692068395,1.336438772
3751,-0.69062244,1.334898696
3752,-0.689120258,1.33321824
3753,-0.68749657,1.331458129
3754,-0.68568985,1.329766981
3755,-0.683791824,1.328323325
3756,-0.682088415,1.326986264
3757,-0.680525863,1.325608794
3758,-0.679048636,1.324094417
3759,-0.677460635,1.322483663
3760,-0.675790198,1.320870911
3761,-0.674051921,1.319279194
3762,-0.672252712,1.31774393
3763,-0.670440459,1.316279983
3764,-0.66859569,1.314872412
3765,-0.66679826,1.313530199
3766,-0.664995245,1.312246466
3767,-0.663224092,1.311052676
3768,-0.661535753,1.309911864
3769,-0.659995387,1.308810229
3770,-0.658581511,1.307643823
3771,-0.657260107,1.306329485
3772,-0.655924702,1.304855892
3773,-0.654431056,1.303273358
3774,-0.652799621,1.301733355
3775,-0.651120346,1.300274063
3776,-0.649451781,1.298846435
3777,-0.647747846,1.297433272
3778,-0.645949072,1.296130698
3779,-0.644198671,1.29502705
3780,-0.642674166,1.293972039
3781,-0.64126782,1.292865305
3782,-0.640018874,1.291689084
3783,-0.63883135,1.290324829
3784,-0.637637778,1.288745146
3785,-0.636258203,1.28705868
3786,-0.634695966,1.285397049
3787,-0.633112559,1.283772896
3788,-0.631421747,1.282143716
3789,-0.629664504,1.280624844
3790,-0.627906657,1.279200695
3791,-0.626204923,1.277779966
3792,-0.624470741,1.276369335
3793,-0.62273323,1.275012173
3794,-0.620986037,1.273673538
3795,-0.619253108,1.272404834
3796,-0.617570897,1.271192351
3797,-0.616002274,1.269980179
3798,-0.614514465,1.268641521
3799,-0.612922501,1.267203576
3800,-0.611195014,1.26580615
3801,-0.609446447,1.264489968
3802,-0.607750996,1.263181233
3803,-0.605944273,1.261874486
3804,-0.604058366,1.260785268
3805,-0.602400072,1.259838323
3806,-0.600940529,1.258795183
3807,-0.599469596,1.257643768
3808,-0.597966398,1.256541214
3809,-0.596638945,1.25537897
3810,-0.595326807,1.254022557
3811,-0.593842468,1.252548725
3812,-0.592165558,1.251153265
3813,-0.590452269,1.249945703
3814,-0.588881667,1.248836118
3815,-0.587446404,1.247717123
3816,-0.586130075,1.246447908
3817,-0.584722279,1.245053674
3818,-0.583217436,1.243653081
3819,-0.581694445,1.242248914
3820,-0.580114751,1.2408277
3821,-0.578451748,1.239444489
3822,-0.576756438,1.23817588
3823,-0.575171437,1.23696299
3824,-0.573670015,1.235647692
3825,-0.572062734,1.2342754
3826,-0.570376803,1.232968474
3827,-0.568714825,1.23174802
3828,-0.567153696,1.23051947
3829,-0.565598344,1.229211098
3830,-0.563967483,1.227889662
3831,-0.562320352,1.22657921
3832,-0.560639397,1.22526841
3833,-0.558912988,1.22398831
3834,-0.557161804,1.222741028
3835,-0.555368301,1.221553734
3836,-0.553568474,1.220468722
3837,-0.551835462,1.219491739
3838,-0.55024144,1.218531809
3839,-0.548726182,1.217520044
3840,-0.547237706,1.216456062
3841,-0.545758006,1.215333826
3842,-0.544231968,1.214191939
3843,-0.542685176,1.213071626
3844,-0.541140008,1.212023032
3845,-0.539714419,1.210982631
3846,-0.538364941,1.20985656
3847,-0.537007046,1.208623059
3848,-0.53557878,1.207318734
3849,-0.53405199,1.206029346
3850,-0.532508722,1.204788909
3851,-0.530980791,1.203598887
3852,-0.529540425,1.202377722
3853,-0.528105337,1.201041844
3854,-0.526554868,1.199646603
3855,-0.524897659,1.198271248
3856,-0.523162835,1.196959111
3857,-0.521381861,1.195749617
3858,-0.519624023,1.194682474
3859,-0.518015504,1.193652106
3860,-0.51648072,1.192565556
3861,-0.514946968,1.191429811
3862,-0.513398739,1.190281058
3863,-0.511858934,1.189142525
3864,-0.510369599,1.187979278
3865,-0.508900826,1.186749969
3866,-0.507421507,1.185398837
3867,-0.505780904,1.183965204
3868,-0.50394487,1.182600157
3869,-0.502025406,1.18141789
3870,-0.500174262,1.180369069
3871,-0.498380279,1.179392046
3872,-0.496650784,1.178491771
3873,-0.495049443,1.177629229
3874,-0.493592789,1.176701744
3875,-0.492186657,1.175630764
3876,-0.490702223,1.174488009
3877,-0.489204767,1.173322303
3878,-0.487695605,1.172074927
3879,-0.486059912,1.170788432
3880,-0.484324708,1.169588844
3881,-0.4826405,1.168408723
3882,-0.48089571,1.167192402
3883,-0.479036104,1.16603316
3884,-0.477128212,1.165004962
3885,-0.475270286,1.164081695
3886,-0.47345537,1.163229024
3887,-0.471706103,1.16248117
3888,-0.470148851,1.161726316
3889,-0.468674795,1.160837522
3890,-0.467126117,1.159865038
3891,-0.465514748,1.158919331
3892,-0.463909385,1.158022424
3893,-0.462347097,1.157175132
3894,-0.460893144,1.156324712
3895,-0.45954675,1.155317276
3896,-0.458087527,1.154116731
3897,-0.456353473,1.152930671
3898,-0.454481485,1.151961822
3899,-0.452692931,1.151212386
3900,-0.451093798,1.150526015
3901,-0.449604561,1.14981388
3902,-0.448201164,1.149067885
3903,-0.446891905,1.148256264
3904,-0.445651382,1.147286594
3905,-0.444319644,1.146165207
3906,-0.442837255,1.144999086
3907,-0.441230215,1.143891674
3908,-0.4395818,1.142870233
3909,-0.437935253,1.141910616
3910,-0.436278403,1.141041964
3911,-0.434716658,1.140216077
3912,-0.433197778,1.139391775
3913,-0.431728909,1.138539233
3914,-0.430240522,1.137642721
3915,-0.428665994,1.136849131
3916,-0.427234,1.136222706
3917,-0.426133543,1.135490031
3918,-0.42511951,1.13440958
3919,-0.423837246,1.133126828
3920,-0.422327903,1.131892095
3921,-0.420743189,1.130791413
3922,-0.419201785,1.129765248
3923,-0.417700643,1.128744679
3924,-0.416194324,1.127687448
3925,-0.414607956,1.126658906
3926,-0.413017097,1.125738279
3927,-0.411550315,1.124871126
3928,-0.410203356,1.123937266
3929,-0.40889353,1.122887155
3930,-0.407564161,1.121710635
3931,-0.406152466,1.120406454
3932,-0.404569882,1.119021692
3933,-0.402764718,1.117687486
3934,-0.400822817,1.116516705
3935,-0.398865441,1.115514269
3936,-0.396930353,1.114656058
3937,-0.395071359,1.113948132
3938,-0.39340437,1.113304958
3939,-0.391914323,1.112540722
3940,-0.390383006,1.111637002
3941,-0.388749818,1.110721032
3942,-0.387098045,1.109851687
3943,-0.385472897,1.108983916
3944,-0.383814935,1.108133961
3945,-0.382185337,1.10730545
3946,-0.380593287,1.106414636
3947,-0.378893042,1.105479778
3948,-0.377062922,1.104657744
3949,-0.375281412,1.103969665
3950,-0.373580008,1.103308081
3951,-0.371856124,1.102708451
3952,-0.370210739,1.102240651
3953,-0.368801593,1.101784696
3954,-0.367562353,1.101133992
3955,-0.366253733,1.100278429
3956,-0.364787921,1.099340416
3957,-0.363166345,1.098450666
3958,-0.361483744,1.097679895
3959,-0.35981953,1.097053562
3960,-0.358295561,1.096498211
3961,-0.356921819,1.09584632
3962,-0.355486494,1.095090268
3963,-0.353979091,1.094346969
3964,-0.352466513,1.093641084
3965,-0.350969234,1.092937124
3966,-0.349437703,1.092281158
3967,-0.347963964,1.091674062
3968,-0.346558474,1.091036123
3969,-0.345125185,1.090389967
3970,-0.343710018,1.089824863
3971,-0.342475549,1.089245433
3972,-0.341343163,1.08845917
3973,-0.340049842,1.087503618
3974,-0.338552538,1.086564036
3975,-0.336948817,1.085788528
3976,-0.335421651,1.085147478
3977,-0.334005747,1.084539569
3978,-0.332670005,1.083931495
3979,-0.331449494,1.08323288
3980,-0.330218721,1.082388172
3981,-0.328874968,1.081472173
3982,-0.32743873,1.080528945
3983,-0.325860484,1.079643164
3984,-0.324210914,1.07893308
3985,-0.322687439,1.078360265
3986,-0.321314665,1.077774083
3987,-0.31998167,1.077142408
3988,-0.318699108,1.076486525
3989,-0.317493544,1.075749726
3990,-0.316298398,1.074848043
3991,-0.314936568,1.073799664
3992,-0.313289372,1.072869368
3993,-0.311641915,1.072201551
3994,-0.310221206,1.071612697
3995,-0.30891179,1.070929326
3996,-0.307597991,1.070154456
3997,-0.306256677,1.069315583
3998,-0.30486262,1.068435881
3999,-0.303406292,1.067510669
4000,-0.301799416,1.066649914
4001,-0.300200598,1.065901958
4002,-0.298641913,1.065206642
4003,-0.297121654,1.06454166
4004,-0.295666086,1.063858441
4005,-0.294217435,1.063118487
4006,-0.292719804,1.06233995
4007,-0.291153768,1.061555384
4008,-0.289509082,1.060798978
4009,-0.287776023,1.060131656
4010,-0.285995106,1.059644866
4011,-0.284331827,1.059383635
4012,-0.282988701,1.059131669
4013,-0.281784504,1.058681769
4014,-0.280486913,1.058116862
4015,-0.279149307,1.057570244
4016,-0.277872967,1.057006383
4017,-0.276596921,1.056357241
4018,-0.275236016,1.055654714
4019,-0.273766306,1.054977732
4020,-0.272222157,1.054431803
4021,-0.270750014,1.054035273
4022,-0.269444581,1.053692914
4023,-0.268304092,1.053226823
4024,-0.267097666,1.052679562
4025,-0.265914099,1.05208316
4026,-0.264660601,1.051478888
4027,-0.263424454,1.050924118
4028,-0.262281246,1.050359105
4029,-0.261196584,1.049709647
4030,-0.26012066,1.04893165
4031,-0.258958486,1.048022083
4032,-0.257614023,1.047077047
4033,-0.256128631,1.046215563
4034,-0.254604823,1.045478148
4035,-0.253122949,1.04480915
4036,-0.251646556,1.044164148
4037,-0.250156604,1.043557164
4038,-0.248657911,1.043042104
4039,-0.24726014,1.042600102
4040,-0.245987113,1.042134165
4041,-0.24477699,1.041569201
4042,-0.243526488,1.04090263
4043,-0.242172556,1.040224172
4044,-0.240759849,1.039627106
4045,-0.23941467,1.039085098
4046,-0.238129597,1.038521152
4047,-0.236865833,1.037878082
4048,-0.235525225,1.037156763
4049,-0.234016632,1.036511117
4050,-0.232531947,1.035978112
4051,-0.231062253,1.035545425
4052,-0.229708361,1.035198974
4053,-0.228544982,1.034753501
4054,-0.227323428,1.034157354
4055,-0.22597004,1.033538586
4056,-0.224516659,1.033028143
4057,-0.223111635,1.032674184
4058,-0.221897444,1.032348957
4059,-0.220795543,1.031878412
4060,-0.219598667,1.03129053
4061,-0.21828546,1.03071309
4062,-0.216917708,1.030219703
4063,-0.215564483,1.029816145
4064,-0.214267701,1.029486357
4065,-0.213066913,1.029191326
4066,-0.211973237,1.028855723
4067,-0.210899939,1.028443383
4068,-0.209795411,1.028004755
4069,-0.208680211,1.027598889
4070,-0.207634971,1.027217667
4071,-0.206669274,1.026797656
4072,-0.20573966,1.026282229
4073,-0.204744977,1.025720772
4074,-0.203734865,1.025188283
4075,-0.202811352,1.024644214
4076,-0.201942608,1.02395677
4077,-0.200935278,1.023136299
4078,-0.199705657,1.022378022
4079,-0.198433816,1.021803362
4080,-0.197260144,1.021382644
4081,-0.19626532,1.021008213
4082,-0.195435102,1.020562849
4083,-0.19470081,1.019979453
4084,-0.194005697,1.019208623
4085,-0.193208574,1.018255244
4086,-0.192214036,1.017270108
4087,-0.191147947,1.016359784
4088,-0.190121113,1.015473362
4089,-0.189133809,1.014505493
4090,-0.188081227,1.013398236
4091,-0.186835613,1.012200956
4092,-0.185331034,1.011085157
4093,-0.18370399,1.010171724
4094,-0.182071739,1.009471109
4095,-0.180533476,1.00893965
4096,-0.179130552,1.00854636
4097,-0.177994391,1.008156292
4098,-0.177034809,1.007578108
4099,-0.176042285,1.006778758
4100,-0.174889563,1.005875658
4101,-0.173600715,1.005044455
4102,-0.17238734,1.004228119
4103,-0.171119814,1.003351795
4104,-0.169773006,1.002454823
4105,-0.16833656,1.001599472
4106,-0.166890997,1.000755974
4107,-0.165321028,0.999929472
4108,-0.163623556,0.999272709
4109,-0.162015263,0.998784811
4110,-0.160491261,0.998374834
4111,-0.159051708,0.998030013
4112,-0.157741048,0.997719866
4113,-0.15657712,0.997364807
4114,-0.155510365,0.996877758
4115,-0.15442239,0.996255303
4116,-0.153279662,0.995521501
4117,-0.151997516,0.99471986
4118,-0.150547119,0.993991785
4119,-0.149077288,0.99342524
4120,-0.147758767,0.992873787
4121,-0.146435249,0.992184408
4122,-0.144883452,0.991484241
4123,-0.143193133,0.990990534
4124,-0.141574406,0.990710468
4125,-0.140092107,0.990565708
4126,-0.138782555,0.990492954
4127,-0.137693778,0.9903701
4128,-0.136722242,0.990072831
4129,-0.135677519,0.989652687
4130,-0.134581248,0.989258334
4131,-0.133607605,0.988805756
4132,-0.132567364,0.98823846
4133,-0.131434991,0.987658621
4134,-0.130251079,0.987144057
4135,-0.129146833,0.986647894
4136,-0.128060211,0.986086625
4137,-0.126904507,0.985516763
4138,-0.125785196,0.984930093
4139,-0.124613581,0.984285704
4140,-0.123336678,0.983658848
4141,-0.122010395,0.98308535
4142,-0.120609972,0.982668069
4143,-0.119385928,0.982381682
4144,-0.118353491,0.98199298
4145,-0.117251414,0.98149113
4146,-0.116100758,0.980990356
4147,-0.114939513,0.980513696
4148,-0.113780305,0.980109626
4149,-0.112775868,0.979696174
4150,-0.111834371,0.979119889
4151,-0.110741349,0.978463418
4152,-0.109598445,0.97783055
4153,-0.10842217,0.977214645
4154,-0.107233802,0.976568134
4155,-0.105900228,0.975971209
4156,-0.104561475,0.975522668
4157,-0.103326621,0.97514226
4158,-0.102113478,0.974844219
4159,-0.10113785,0.974522047
4160,-0.100170185,0.974129021
4161,-0.099369956,0.973603867
4162,-0.09850406,0.972850858
4163,-0.097430609,0.972048063
4164,-0.096330152,0.971246479
4165,-0.095124715,0.970423311
4166,-0.093853928,0.969584888
4167,-0.092432845,0.968763096
4168,-0.090889074,0.968006569
4169,-0.089152988,0.96749954
4170,-0.087594407,0.967253852
4171,-0.086231779,0.967073619
4172,-0.08502066,0.966873294
4173,-0.083936577,0.966571957
4174,-0.082855012,0.966157093
4175,-0.08176964,0.965606772
4176,-0.08047716,0.965017355
4177,-0.079091325,0.964541179
4178,-0.077714269,0.96415991
4179,-0.076341469,0.963834697
4180,-0.074942093,0.963598703
4181,-0.073556355,0.963599143
4182,-0.072572143,0.963619708
4183,-0.071634037,0.96349478
4184,-0.070766595,0.963281988
4185,-0.069898192,0.96299797
4186,-0.06905367,0.96267385
4187,-0.068232057,0.962359756
4188,-0.067638647,0.961887315
4189,-0.06695807,0.961096998
4190,-0.065956347,0.960237343
4191,-0.064882303,0.959387026
4192,-0.063577951,0.958588605
4193,-0.062217291,0.957899698
4194,-0.060716351,0.957386458
4195,-0.0593112,0.957074344
4196,-0.05805209,0.956809515
4197,-0.056807787,0.956562881
4198,-0.055595137,0.956439212
4199,-0.054632356,0.956378305
4200,-0.053882319,0.956148952
4201,-0.053093098,0.955747407
4202,-0.052279979,0.955268811
4203,-0.051446213,0.954726944
4204,-0.050599604,0.954099509
4205,-0.049652662,0.953419271
4206,-0.048666825,0.952703927
4207,-0.047556167,0.9519929
4208,-0.046419501,0.951312561
4209,-0.045207347,0.950672285
4210,-0.043987754,0.950091004
4211,-0.042765636,0.949546465
4212,-0.041546679,0.94904953
4213,-0.040378218,0.948561939
4214,-0.039210097,0.948060007
4215,-0.038039754,0.947552064
4216,-0.036854518,0.947023207
4217,-0.035596329,0.946530961
4218,-0.034362131,0.946109175
4219,-0.03319733,0.945688244
4220,-0.032024353,0.945239345
4221,-0.030835412,0.944787365
4222,-0.029637546,0.944341788
4223,-0.028426731,0.943909523
4224,-0.027213981,0.943493124
4225,-0.025996367,0.943081624
4226,-0.02475894,0.942687565
4227,-0.02350741,0.942330049
4228,-0.022269231,0.942014189
4229,-0.021040241,0.941744151
4230,-0.019873649,0.941498781
4231,-0.018737643,0.94126066
4232,-0.017648508,0.941013221
4233,-0.016576082,0.940759559
4234,-0.015558636,0.940482927
4235,-0.014550641,0.940146751
4236,-0.013501687,0.939782976
4237,-0.012446156,0.939398177
4238,-0.01132123,0.939022886
4239,-0.010191488,0.938685397
4240,-0.009047242,0.938378874
4241,-0.007909064,0.938120996
4242,-0.0068124,0.937892449
4243,-0.00572843,0.93769475
4244,-0.004722754,0.93750036
4245,-0.003726843,0.937290372
4246,-0.002765384,0.937081198
4247,-0.001823303,0.936868799
4248,-0.000927969,0.936650453
4249,-6.56886E-05,0.936412546
4250,0.000742989,0.936126402
4251,0.001551369,0.935779758
4252,0.002367594,0.935383578
4253,0.003216224,0.934946046
4254,0.004097226,0.934489018
4255,0.005018787,0.934026108
4256,0.005967283,0.933581899
4257,0.006915401,0.933156438
4258,0.007864495,0.932740144
4259,0.008795437,0.932327637
4260,0.00972181,0.931902487
4261,0.010649075,0.931467408
4262,0.011575775,0.93101013
4263,0.012541578,0.930550868
4264,0.013515291,0.930118432
4265,0.014470926,0.92969799
4266,0.015422215,0.929297631
4267,0.016303453,0.928882482
4268,0.017185174,0.928413842
4269,0.018067459,0.927908096
4270,0.018966404,0.927346039
4271,0.019940822,0.926761103
4272,0.020943138,0.926168697
4273,0.022033507,0.925595285
4274,0.023137428,0.925070193
4275,0.02427126,0.924590423
4276,0.02538895,0.924164677
4277,0.026477965,0.923764577
4278,0.027549038,0.923376405
4279,0.028598189,0.923004323
4280,0.029607512,0.922630982
4281,0.030581967,0.922226474
4282,0.031570366,0.921787321
4283,0.032568786,0.921325813
4284,0.033599149,0.920855126
4285,0.034644006,0.920387754
4286,0.035706171,0.919929043
4287,0.036774799,0.919479173
4288,0.037843036,0.919034197
4289,0.038911875,0.918576457
4290,0.040023577,0.918117244
4291,0.041138965,0.917664134
4292,0.042304423,0.917229602
4293,0.043475419,0.916821371
4294,0.044687541,0.916452097
4295,0.045895423,0.916147204
4296,0.04706191,0.915879179
4297,0.048220682,0.915637723
4298,0.04934326,0.915419547
4299,0.050450035,0.915225506
4300,0.051502783,0.915043155
4301,0.052535095,0.914862143
4302,0.05352115,0.914679195
4303,0.054479495,0.914480295
4304,0.055393223,0.914244334
4305,0.056330984,0.9139598
4306,0.057298151,0.913671177
4307,0.05827481,0.913391235
4308,0.05926141,0.913133475
4309,0.06022135,0.912895021
4310,0.061162417,0.912664824
4311,0.062056955,0.912424905
4312,0.062927985,0.912136658
4313,0.063832861,0.911817067
4314,0.064749655,0.911497984
4315,0.065667558,0.911179777
4316,0.066584679,0.910847636
4317,0.067524302,0.910510171
4318,0.068464908,0.91017086
4319,0.069436607,0.90983937
4320,0.070407733,0.909535793
4321,0.071351794,0.909238182
4322,0.072297852,0.908929207
4323,0.073242004,0.908613078
4324,0.074194812,0.908283965
4325,0.075189624,0.907964798
4326,0.076182675,0.907674897
4327,0.07718047,0.907407226
4328,0.07817097,0.907163641
4329,0.079146129,0.9069445
4330,0.080095089,0.9067476
4331,0.081001922,0.90654803
4332,0.081898614,0.906336311
4333,0.082785763,0.906125935
4334,0.083644511,0.905917785
4335,0.084479377,0.905692788
4336,0.085298302,0.905447907
4337,0.086107806,0.905178808
4338,0.086916069,0.904887819
4339,0.087724083,0.904568149
4340,0.088548491,0.904229792
4341,0.089377961,0.903862494
4342,0.090265945,0.903483835
4343,0.09117042,0.90311743
4344,0.092117169,0.902765982
4345,0.093072328,0.902452739
4346,0.094034123,0.902168329
4347,0.094997641,0.901946706
4348,0.095863018,0.901733818
4349,0.096728477,0.901474659
4350,0.097615242,0.901213939
4351,0.098500279,0.900974453
4352,0.099366752,0.900743645
4353,0.100222891,0.900523779
4354,0.101039665,0.900301664
4355,0.101851412,0.900064633
4356,0.10264483,0.899816148
4357,0.103429236,0.899554353
4358,0.104195779,0.899266297
4359,0.104985835,0.898945558
4360,0.10580519,0.898622768
4361,0.106634563,0.898313847
4362,0.107477138,0.89802667
4363,0.108292347,0.897758263
4364,0.109086978,0.897486694
4365,0.109866072,0.897206296
4366,0.110635157,0.896919447
4367,0.111369247,0.896614239
4368,0.112084103,0.896241259
4369,0.112875886,0.895832228
4370,0.113689309,0.895429589
4371,0.114544735,0.895036047
4372,0.115409596,0.894668433
4373,0.116280553,0.894316173
4374,0.11715352,0.893978172
4375,0.118021378,0.893648165
4376,0.118893075,0.893318835
4377,0.119789686,0.893003567
4378,0.120684273,0.892721622
4379,0.121560094,0.89246337
4380,0.122421479,0.892232574
4381,0.123225219,0.892006668
4382,0.124015737,0.891766514
4383,0.124768363,0.891505781
4384,0.125518749,0.8912153
4385,0.126268855,0.890904355
4386,0.127018844,0.890575628
4387,0.127769363,0.890219667
4388,0.128542159,0.889840293
4389,0.129336339,0.88944427
4390,0.130174234,0.889043386
4391,0.131045648,0.888663859
4392,0.131918723,0.888310671
4393,0.132793343,0.887963664
4394,0.133687388,0.887628212
4395,0.134590988,0.887315775
4396,0.1354976,0.887028174
4397,0.136406642,0.886774849
4398,0.137275636,0.886544284
4399,0.138139748,0.886321726
4400,0.138961185,0.886104751
4401,0.139778973,0.885876928
4402,0.140567625,0.885638929
4403,0.141357477,0.885366896
4404,0.142192522,0.8850909
4405,0.143031167,0.884845111
4406,0.143874036,0.884620066
4407,0.14470724,0.884426292
4408,0.145504273,0.884251192
4409,0.146281961,0.884086719
4410,0.147002645,0.883915859
