W,E1,E2
5000,65.0609,7.929
5000.1,65.06102788,7.92921773
5000.2,65.06115574,7.929435466
5000.3,65.0612836,7.929653208
5000.4,65.06141145,7.929870954
5000.5,65.06153928,7.930088707
5000.6,65.06166711,7.930306465
5000.7,65.06179493,7.930524228
5000.8,65.06192274,7.930741997
5000.9,65.06205054,7.930959771
5001,65.06217833,7.931177551
5001.1,65.06230611,7.931395336
5001.2,65.06243389,7.931613127
5001.3,65.06256165,7.931830923
5001.4,65.0626894,7.932048725
5001.5,65.06281715,7.932266532
5001.6,65.06294488,7.932484345
5001.7,65.06307261,7.932702163
5001.8,65.06320032,7.932919986
5001.9,65.06332803,7.933137815
5002,65.06345573,7.933355649
5002.1,65.06358342,7.933573489
5002.2,65.0637111,7.933791334
5002.3,65.06383877,7.934009184
5002.4,65.06396643,7.93422704
5002.5,65.06409408,7.934444901
5002.6,65.06422172,7.934662767
5002.7,65.06434936,7.934880639
5002.8,65.06447698,7.935098516
5002.9,65.0646046,7.935316399
5003,65.0647322,7.935534287
5003.1,65.0648598,7.93575218
5003.2,65.06498739,7.935970079
5003.3,65.06511497,7.936187982
5003.4,65.06524254,7.936405892
5003.5,65.0653701,7.936623806
5003.6,65.06549765,7.936841726
5003.7,65.06562519,7.937059651
5003.8,65.06575273,7.937277581
5003.9,65.06588026,7.937495517
5004,65.06600777,7.937713458
5004.1,65.06613528,7.937931404
5004.2,65.06626278,7.938149356
5004.3,65.06639027,7.938367312
5004.4,65.06651775,7.938585274
5004.5,65.06664522,7.938803242
5004.6,65.06677269,7.939021214
5004.7,65.06690014,7.939239192
5004.8,65.06702759,7.939457175
5004.9,65.06715503,7.939675163
5005,65.06728246,7.939893156
5005.1,65.06740988,7.940111154
5005.2,65.06753729,7.940329158
5005.3,65.06766469,7.940547167
5005.4,65.06779209,7.940765181
5005.5,65.06791947,7.9409832
5005.6,65.06804685,7.941201225
5005.7,65.06817422,7.941419254
5005.8,65.06830158,7.941637289
5005.9,65.06842893,7.941855329
5006,65.06855627,7.942073374
5006.1,65.06868361,7.942291424
5006.2,65.06881093,7.942509479
5006.3,65.06893825,7.94272754
5006.4,65.06906556,7.942945605
5006.5,65.06919286,7.943163676
5006.6,65.06932015,7.943381752
5006.7,65.06944743,7.943599832
5006.8,65.06957471,7.943817918
5006.9,65.06970198,7.944036009
5007,65.06982924,7.944254105
5007.1,65.06995649,7.944472206
5007.2,65.07008373,7.944690313
5007.3,65.07021096,7.944908424
5007.4,65.07033819,7.94512654
5007.5,65.0704654,7.945344662
5007.6,65.07059261,7.945562788
5007.7,65.07071981,7.945780919
5007.8,65.07084701,7.945999056
5007.9,65.07097419,7.946217197
5008,65.07110137,7.946435344
5008.1,65.07122853,7.946653495
5008.2,65.07135569,7.946871651
5008.3,65.07148284,7.947089813
5008.4,65.07160999,7.947307979
5008.5,65.07173712,7.947526151
5008.6,65.07186425,7.947744327
5008.7,65.07199137,7.947962508
5008.8,65.07211848,7.948180694
5008.9,65.07224558,7.948398886
5009,65.07237268,7.948617082
5009.1,65.07249977,7.948835283
5009.2,65.07262684,7.949053489
5009.3,65.07275392,7.9492717
5009.4,65.07288098,7.949489916
5009.5,65.07300803,7.949708136
5009.6,65.07313508,7.949926362
5009.7,65.07326212,7.950144592
5009.8,65.07338915,7.950362828
5009.9,65.07351618,7.950581068
5010,65.07364319,7.950799313
5010.1,65.0737702,7.951017563
5010.2,65.0738972,7.951235818
5010.3,65.07402419,7.951454078
5010.4,65.07415118,7.951672343
5010.5,65.07427816,7.951890612
5010.6,65.07440512,7.952108886
5010.7,65.07453209,7.952327166
5010.8,65.07465904,7.952545449
5010.9,65.07478599,7.952763738
5011,65.07491292,7.952982032
5011.1,65.07503986,7.95320033
5011.2,65.07516678,7.953418633
5011.3,65.07529369,7.953636941
5011.4,65.0754206,7.953855254
5011.5,65.0755475,7.954073571
5011.6,65.0756744,7.954291894
5011.7,65.07580128,7.954510221
5011.8,65.07592816,7.954728552
5011.9,65.07605503,7.954946889
5012,65.07618189,7.95516523
5012.1,65.07630875,7.955383576
5012.2,65.07643559,7.955601927
5012.3,65.07656244,7.955820282
5012.4,65.07668927,7.956038643
5012.5,65.07681609,7.956257007
5012.6,65.07694291,7.956475377
5012.7,65.07706972,7.956693751
5012.8,65.07719653,7.95691213
5012.9,65.07732332,7.957130514
5013,65.07745011,7.957348902
5013.1,65.07757689,7.957567295
5013.2,65.07770367,7.957785693
5013.3,65.07783043,7.958004095
5013.4,65.07795719,7.958222502
5013.5,65.07808395,7.958440914
5013.6,65.07821069,7.95865933
5013.7,65.07833743,7.958877751
5013.8,65.07846416,7.959096176
5013.9,65.07859088,7.959314606
5014,65.0787176,7.959533041
5014.1,65.07884431,7.95975148
5014.2,65.07897101,7.959969924
5014.3,65.07909771,7.960188373
5014.4,65.0792244,7.960406826
5014.5,65.07935108,7.960625283
5014.6,65.07947775,7.960843745
5014.7,65.07960442,7.961062212
5014.8,65.07973108,7.961280683
5014.9,65.07985773,7.961499159
5015,65.07998438,7.96171764
5015.1,65.08011102,7.961936125
5015.2,65.08023765,7.962154614
5015.3,65.08036428,7.962373108
5015.4,65.08049089,7.962591607
5015.5,65.08061751,7.96281011
5015.6,65.08074411,7.963028617
5015.7,65.08087071,7.963247129
5015.8,65.0809973,7.963465646
5015.9,65.08112388,7.963684167
5016,65.08125046,7.963902692
5016.1,65.08137703,7.964121222
5016.2,65.0815036,7.964339756
5016.3,65.08163015,7.964558295
5016.4,65.0817567,7.964776838
5016.5,65.08188325,7.964995386
5016.6,65.08200978,7.965213938
5016.7,65.08213631,7.965432495
5016.8,65.08226284,7.965651056
5016.9,65.08238936,7.965869621
5017,65.08251587,7.966088191
5017.1,65.08264237,7.966306765
5017.2,65.08276887,7.966525344
5017.3,65.08289536,7.966743927
5017.4,65.08302184,7.966962514
5017.5,65.08314832,7.967181106
5017.6,65.08327479,7.967399702
5017.7,65.08340125,7.967618303
5017.8,65.08352771,7.967836908
5017.9,65.08365416,7.968055517
5018,65.08378061,7.96827413
5018.1,65.08390705,7.968492748
5018.2,65.08403348,7.96871137
5018.3,65.08415991,7.968929997
5018.4,65.08428633,7.969148628
5018.5,65.08441274,7.969367263
5018.6,65.08453915,7.969585902
5018.7,65.08466555,7.969804546
5018.8,65.08479194,7.970023194
5018.9,65.08491833,7.970241846
5019,65.08504471,7.970460503
5019.1,65.08517109,7.970679164
5019.2,65.08529746,7.970897829
5019.3,65.08542382,7.971116498
5019.4,65.08555018,7.971335172
5019.5,65.08567653,7.97155385
5019.6,65.08580287,7.971772532
5019.7,65.08592921,7.971991218
5019.8,65.08605554,7.972209909
5019.9,65.08618187,7.972428603
5020,65.08630819,7.972647302
5020.1,65.0864345,7.972866006
5020.2,65.08656081,7.973084713
5020.3,65.08668711,7.973303425
5020.4,65.0868134,7.97352214
5020.5,65.08693969,7.97374086
5020.6,65.08706598,7.973959584
5020.7,65.08719226,7.974178312
5020.8,65.08731853,7.974397045
5020.9,65.08744479,7.974615781
5021,65.08757105,7.974834522
5021.1,65.08769731,7.975053267
5021.2,65.08782356,7.975272016
5021.3,65.0879498,7.975490769
5021.4,65.08807603,7.975709526
5021.5,65.08820226,7.975928287
5021.6,65.08832849,7.976147053
5021.7,65.08845471,7.976365822
5021.8,65.08858092,7.976584596
5021.9,65.08870713,7.976803373
5022,65.08883333,7.977022155
5022.1,65.08895952,7.977240941
5022.2,65.08908571,7.977459731
5022.3,65.0892119,7.977678525
5022.4,65.08933808,7.977897323
5022.5,65.08946425,7.978116125
5022.6,65.08959042,7.978334931
5022.7,65.08971658,7.978553741
5022.8,65.08984274,7.978772555
5022.9,65.08996889,7.978991373
5023,65.09009503,7.979210195
5023.1,65.09022117,7.979429021
5023.2,65.0903473,7.979647851
5023.3,65.09047343,7.979866686
5023.4,65.09059956,7.980085524
5023.5,65.09072567,7.980304366
5023.6,65.09085178,7.980523212
5023.7,65.09097789,7.980742062
5023.8,65.09110399,7.980960916
5023.9,65.09123009,7.981179773
5024,65.09135618,7.981398635
5024.1,65.09148226,7.981617501
5024.2,65.09160834,7.981836371
5024.3,65.09173442,7.982055244
5024.4,65.09186048,7.982274122
5024.5,65.09198655,7.982493003
5024.6,65.09211261,7.982711889
5024.7,65.09223866,7.982930778
5024.8,65.09236471,7.983149671
5024.9,65.09249075,7.983368569
5025,65.09261679,7.98358747
5025.1,65.09274282,7.983806376
5025.2,65.09286885,7.984025286
5025.3,65.09299488,7.984244199
5025.4,65.0931209,7.984463117
5025.5,65.09324691,7.984682039
5025.6,65.09337292,7.984900965
5025.7,65.09349893,7.985119895
5025.8,65.09362493,7.985338829
5025.9,65.09375092,7.985557767
5026,65.09387691,7.98577671
5026.1,65.0940029,7.985995656
5026.2,65.09412888,7.986214607
5026.3,65.09425486,7.986433562
5026.4,65.09438083,7.986652521
5026.5,65.09450679,7.986871484
5026.6,65.09463275,7.987090451
5026.7,65.09475871,7.987309422
5026.8,65.09488466,7.987528398
5026.9,65.0950106,7.987747377
5027,65.09513654,7.987966361
5027.1,65.09526248,7.988185349
5027.2,65.09538841,7.988404341
5027.3,65.09551433,7.988623338
5027.4,65.09564025,7.988842338
5027.5,65.09576616,7.989061343
5027.6,65.09589207,7.989280352
5027.7,65.09601797,7.989499365
5027.8,65.09614387,7.989718382
5027.9,65.09626976,7.989937404
5028,65.09639565,7.99015643
5028.1,65.09652153,7.99037546
5028.2,65.09664741,7.990594494
5028.3,65.09677328,7.990813533
5028.4,65.09689914,7.991032575
5028.5,65.097025,7.991251622
5028.6,65.09715086,7.991470674
5028.7,65.0972767,7.991689729
5028.8,65.09740255,7.991908789
5028.9,65.09752838,7.992127853
5029,65.09765422,7.992346921
5029.1,65.09778004,7.992565994
5029.2,65.09790586,7.992785071
5029.3,65.09803168,7.993004152
5029.4,65.09815748,7.993223238
5029.5,65.09828329,7.993442327
5029.6,65.09840908,7.993661422
5029.7,65.09853488,7.99388052
5029.8,65.09866066,7.994099623
5029.9,65.09878644,7.99431873
5030,65.09891221,7.994537841
5030.1,65.09903798,7.994756957
5030.2,65.09916374,7.994976077
5030.3,65.0992895,7.995195202
5030.4,65.09941525,7.99541433
5030.5,65.09954099,7.995633463
5030.6,65.09966673,7.995852601
5030.7,65.09979246,7.996071743
5030.8,65.09991819,7.996290889
5030.9,65.10004391,7.99651004
5031,65.10016962,7.996729195
5031.1,65.10029533,7.996948354
5031.2,65.10042103,7.997167518
5031.3,65.10054673,7.997386686
5031.4,65.10067242,7.997605859
5031.5,65.1007981,7.997825036
5031.6,65.10092378,7.998044217
5031.7,65.10104945,7.998263403
5031.8,65.10117511,7.998482594
5031.9,65.10130077,7.998701788
5032,65.10142642,7.998920988
5032.1,65.10155207,7.999140191
5032.2,65.10167771,7.999359399
5032.3,65.10180334,7.999578612
5032.4,65.10192897,7.999797829
5032.5,65.10205459,8.00001705
5032.6,65.1021802,8.000236276
5032.7,65.10230581,8.000455507
5032.8,65.10243141,8.000674742
5032.9,65.102557,8.000893981
5033,65.10268259,8.001113225
5033.1,65.10280817,8.001332473
5033.2,65.10293374,8.001551726
5033.3,65.10305931,8.001770984
5033.4,65.10318487,8.001990246
5033.5,65.10331043,8.002209512
5033.6,65.10343597,8.002428783
5033.7,65.10356151,8.002648058
5033.8,65.10368705,8.002867338
5033.9,65.10381258,8.003086623
5034,65.1039381,8.003305912
5034.1,65.10406361,8.003525206
5034.2,65.10418912,8.003744504
5034.3,65.10431462,8.003963807
5034.4,65.10444011,8.004183114
5034.5,65.1045656,8.004402426
5034.6,65.10469108,8.004621743
5034.7,65.10481655,8.004841064
5034.8,65.10494201,8.00506039
5034.9,65.10506747,8.00527972
5035,65.10519292,8.005499055
5035.1,65.10531837,8.005718395
5035.2,65.10544381,8.005937739
5035.3,65.10556924,8.006157088
5035.4,65.10569466,8.006376441
5035.5,65.10582008,8.006595799
5035.6,65.10594549,8.006815162
5035.7,65.10607089,8.007034529
5035.8,65.10619628,8.007253901
5035.9,65.10632167,8.007473278
5036,65.10644705,8.007692659
5036.1,65.10657242,8.007912045
5036.2,65.10669779,8.008131435
5036.3,65.10682315,8.008350831
5036.4,65.1069485,8.008570231
5036.5,65.10707384,8.008789635
5036.6,65.10719918,8.009009045
5036.7,65.10732451,8.009228459
5036.8,65.10744983,8.009447877
5036.9,65.10757514,8.009667301
5037,65.10770045,8.009886729
5037.1,65.10782575,8.010106162
5037.2,65.10795104,8.010325599
5037.3,65.10807633,8.010545042
5037.4,65.1082016,8.010764489
5037.5,65.10832687,8.010983941
5037.6,65.10845213,8.011203397
5037.7,65.10857739,8.011422858
5037.8,65.10870263,8.011642324
5037.9,65.10882787,8.011861795
5038,65.1089531,8.012081271
5038.1,65.10907833,8.012300751
5038.2,65.10920354,8.012520236
5038.3,65.10932875,8.012739726
5038.4,65.10945395,8.012959221
5038.5,65.10957914,8.01317872
5038.6,65.10970433,8.013398225
5038.7,65.1098295,8.013617734
5038.8,65.10995467,8.013837248
5038.9,65.11007983,8.014056766
5039,65.11020498,8.01427629
5039.1,65.11033013,8.014495818
5039.2,65.11045527,8.014715352
5039.3,65.11058039,8.01493489
5039.4,65.11070552,8.015154433
5039.5,65.11083063,8.01537398
5039.6,65.11095573,8.015593533
5039.7,65.11108083,8.01581309
5039.8,65.11120592,8.016032653
5039.9,65.111331,8.01625222
5040,65.11145607,8.016471792
5040.1,65.11158114,8.016691369
5040.2,65.11170619,8.016910951
5040.3,65.11183124,8.017130537
5040.4,65.11195628,8.017350129
5040.5,65.11208131,8.017569725
5040.6,65.11220633,8.017789327
5040.7,65.11233135,8.018008933
5040.8,65.11245636,8.018228545
5040.9,65.11258135,8.018448161
5041,65.11270634,8.018667782
5041.1,65.11283132,8.018887408
5041.2,65.1129563,8.019107039
5041.3,65.11308126,8.019326675
5041.4,65.11320622,8.019546316
5041.5,65.11333117,8.019765962
5041.6,65.1134561,8.019985612
5041.7,65.11358103,8.020205268
5041.8,65.11370596,8.020424929
5041.9,65.11383087,8.020644595
5042,65.11395577,8.020864265
5042.1,65.11408067,8.021083941
5042.2,65.11420556,8.021303622
5042.3,65.11433044,8.021523307
5042.4,65.11445531,8.021742998
5042.5,65.11458017,8.021962694
5042.6,65.11470502,8.022182395
5042.7,65.11482987,8.0224021
5042.8,65.1149547,8.022621811
5042.9,65.11507953,8.022841527
5043,65.11520434,8.023061248
5043.1,65.11532915,8.023280974
5043.2,65.11545395,8.023500705
5043.3,65.11557874,8.023720441
5043.4,65.11570353,8.023940182
5043.5,65.1158283,8.024159928
5043.6,65.11595306,8.024379679
5043.7,65.11607782,8.024599435
5043.8,65.11620256,8.024819197
5043.9,65.1163273,8.025038963
5044,65.11645203,8.025258735
5044.1,65.11657675,8.025478512
5044.2,65.11670146,8.025698293
5044.3,65.11682616,8.02591808
5044.4,65.11695085,8.026137872
5044.5,65.11707553,8.026357669
5044.6,65.11720021,8.026577471
5044.7,65.11732487,8.026797279
5044.8,65.11744952,8.027017091
5044.9,65.11757417,8.027236909
5045,65.11769881,8.027456732
5045.1,65.11782343,8.02767656
5045.2,65.11794805,8.027896393
5045.3,65.11807266,8.028116231
5045.4,65.11819726,8.028336074
5045.5,65.11832185,8.028555923
5045.6,65.11844643,8.028775777
5045.7,65.118571,8.028995636
5045.8,65.11869556,8.0292155
5045.9,65.11882011,8.029435369
5046,65.11894465,8.029655244
5046.1,65.11906919,8.029875124
5046.2,65.11919371,8.030095009
5046.3,65.11931822,8.030314899
5046.4,65.11944273,8.030534794
5046.5,65.11956722,8.030754695
5046.6,65.11969171,8.030974601
5046.7,65.11981618,8.031194512
5046.8,65.11994065,8.031414428
5046.9,65.1200651,8.03163435
5047,65.12018955,8.031854277
5047.1,65.12031398,8.032074209
5047.2,65.12043841,8.032294146
5047.3,65.12056283,8.032514089
5047.4,65.12068723,8.032734037
5047.5,65.12081163,8.03295399
5047.6,65.12093602,8.033173949
5047.7,65.12106039,8.033393913
5047.8,65.12118476,8.033613882
5047.9,65.12130912,8.033833856
5048,65.12143346,8.034053836
5048.1,65.1215578,8.034273821
5048.2,65.12168213,8.034493811
5048.3,65.12180645,8.034713807
5048.4,65.12193075,8.034933808
5048.5,65.12205505,8.035153815
5048.6,65.12217934,8.035373826
5048.7,65.12230361,8.035593843
5048.8,65.12242788,8.035813866
5048.9,65.12255214,8.036033894
5049,65.12267638,8.036253927
5049.1,65.12280062,8.036473965
5049.2,65.12292484,8.036694009
5049.3,65.12304906,8.036914058
5049.4,65.12317327,8.037134113
5049.5,65.12329746,8.037354173
5049.6,65.12342165,8.037574238
5049.7,65.12354583,8.037794309
5049.8,65.12367,8.038014385
5049.9,65.12379416,8.038234467
5050,65.12391831,8.038454553
5050.1,65.12404245,8.038674645
5050.2,65.12416658,8.038894743
5050.3,65.1242907,8.039114845
5050.4,65.12441481,8.039334953
5050.5,65.12453891,8.039555067
5050.6,65.124663,8.039775185
5050.7,65.12478709,8.039995309
5050.8,65.12491116,8.040215439
5050.9,65.12503523,8.040435573
5051,65.12515928,8.040655713
5051.1,65.12528333,8.040875858
5051.2,65.12540737,8.041096008
5051.3,65.1255314,8.041316164
5051.4,65.12565541,8.041536325
5051.5,65.12577942,8.041756491
5051.6,65.12590342,8.041976663
5051.7,65.12602742,8.042196839
5051.8,65.1261514,8.042417021
5051.9,65.12627537,8.042637209
5052,65.12639933,8.042857401
5052.1,65.12652329,8.043077599
5052.2,65.12664724,8.043297802
5052.3,65.12677117,8.04351801
5052.4,65.1268951,8.043738223
5052.5,65.12701902,8.043958442
5052.6,65.12714293,8.044178666
5052.7,65.12726683,8.044398895
5052.8,65.12739072,8.044619129
5052.9,65.1275146,8.044839368
5053,65.12763848,8.045059613
5053.1,65.12776234,8.045279863
5053.2,65.1278862,8.045500118
5053.3,65.12801004,8.045720378
5053.4,65.12813388,8.045940643
5053.5,65.12825771,8.046160914
5053.6,65.12838153,8.046381189
5053.7,65.12850534,8.04660147
5053.8,65.12862915,8.046821756
5053.9,65.12875294,8.047042048
5054,65.12887673,8.047262344
5054.1,65.1290005,8.047482645
5054.2,65.12912427,8.047702952
5054.3,65.12924803,8.047923264
5054.4,65.12937178,8.048143581
5054.5,65.12949552,8.048363903
5054.6,65.12961926,8.04858423
5054.7,65.12974298,8.048804562
5054.8,65.1298667,8.049024899
5054.9,65.12999041,8.049245242
5055,65.1301141,8.049465589
5055.1,65.13023779,8.049685942
5055.2,65.13036148,8.0499063
5055.3,65.13048515,8.050126663
5055.4,65.13060881,8.050347031
5055.5,65.13073247,8.050567404
5055.6,65.13085612,8.050787782
5055.7,65.13097976,8.051008165
5055.8,65.13110339,8.051228553
5055.9,65.13122701,8.051448946
5056,65.13135062,8.051669345
5056.1,65.13147423,8.051889748
5056.2,65.13159783,8.052110157
5056.3,65.13172142,8.05233057
5056.4,65.131845,8.052550989
5056.5,65.13196857,8.052771412
5056.6,65.13209213,8.052991841
5056.7,65.13221569,8.053212274
5056.8,65.13233924,8.053432713
5056.9,65.13246277,8.053653157
5057,65.13258631,8.053873605
5057.1,65.13270983,8.054094059
5057.2,65.13283334,8.054314518
5057.3,65.13295685,8.054534981
5057.4,65.13308035,8.05475545
5057.5,65.13320384,8.054975923
5057.6,65.13332732,8.055196402
5057.7,65.13345079,8.055416886
5057.8,65.13357426,8.055637374
5057.9,65.13369772,8.055857868
5058,65.13382116,8.056078366
5058.1,65.13394461,8.05629887
5058.2,65.13406804,8.056519378
5058.3,65.13419147,8.056739892
5058.4,65.13431488,8.05696041
5058.5,65.13443829,8.057180933
5058.6,65.13456169,8.057401461
5058.7,65.13468509,8.057621994
5058.8,65.13480847,8.057842532
5058.9,65.13493185,8.058063075
5059,65.13505522,8.058283623
5059.1,65.13517858,8.058504176
5059.2,65.13530194,8.058724734
5059.3,65.13542528,8.058945296
5059.4,65.13554862,8.059165864
5059.5,65.13567195,8.059386436
5059.6,65.13579528,8.059607014
5059.7,65.13591859,8.059827596
5059.8,65.1360419,8.060048183
5059.9,65.1361652,8.060268775
5060,65.13628849,8.060489372
5060.1,65.13641177,8.060709973
5060.2,65.13653505,8.06093058
5060.3,65.13665832,8.061151191
5060.4,65.13678158,8.061371807
5060.5,65.13690483,8.061592428
5060.6,65.13702808,8.061813054
5060.7,65.13715132,8.062033685
5060.8,65.13727455,8.062254321
5060.9,65.13739777,8.062474961
5061,65.13752099,8.062695606
5061.1,65.1376442,8.062916257
5061.2,65.1377674,8.063136911
5061.3,65.13789059,8.063357571
5061.4,65.13801378,8.063578236
5061.5,65.13813696,8.063798905
5061.6,65.13826013,8.064019579
5061.7,65.13838329,8.064240258
5061.8,65.13850645,8.064460942
5061.9,65.1386296,8.06468163
5062,65.13875274,8.064902323
5062.1,65.13887587,8.065123021
5062.2,65.138999,8.065343724
5062.3,65.13912212,8.065564432
5062.4,65.13924523,8.065785144
5062.5,65.13936834,8.066005861
5062.6,65.13949143,8.066226583
5062.7,65.13961453,8.066447309
5062.8,65.13973761,8.066668041
5062.9,65.13986068,8.066888777
5063,65.13998375,8.067109518
5063.1,65.14010682,8.067330263
5063.2,65.14022987,8.067551013
5063.3,65.14035292,8.067771768
5063.4,65.14047596,8.067992528
5063.5,65.14059899,8.068213292
5063.6,65.14072202,8.068434061
5063.7,65.14084504,8.068654835
5063.8,65.14096805,8.068875613
5063.9,65.14109105,8.069096397
5064,65.14121405,8.069317184
5064.1,65.14133704,8.069537977
5064.2,65.14146003,8.069758774
5064.3,65.14158301,8.069979576
5064.4,65.14170598,8.070200382
5064.5,65.14182894,8.070421194
5064.6,65.1419519,8.07064201
5064.7,65.14207484,8.07086283
5064.8,65.14219779,8.071083655
5064.9,65.14232072,8.071304485
5065,65.14244365,8.071525319
5065.1,65.14256657,8.071746158
5065.2,65.14268949,8.071967002
5065.3,65.1428124,8.07218785
5065.4,65.1429353,8.072408703
5065.5,65.1430582,8.072629561
5065.6,65.14318108,8.072850423
5065.7,65.14330397,8.07307129
5065.8,65.14342684,8.073292161
5065.9,65.14354971,8.073513037
5066,65.14367257,8.073733918
5066.1,65.14379543,8.073954803
5066.2,65.14391827,8.074175693
5066.3,65.14404112,8.074396587
5066.4,65.14416395,8.074617486
5066.5,65.14428678,8.074838389
5066.6,65.1444096,8.075059297
5066.7,65.14453242,8.07528021
5066.8,65.14465523,8.075501127
5066.9,65.14477803,8.075722049
5067,65.14490083,8.075942975
5067.1,65.14502362,8.076163906
5067.2,65.1451464,8.076384841
5067.3,65.14526918,8.076605781
5067.4,65.14539195,8.076826725
5067.5,65.14551471,8.077047674
5067.6,65.14563747,8.077268627
5067.7,65.14576022,8.077489585
5067.8,65.14588296,8.077710548
5067.9,65.1460057,8.077931515
5068,65.14612843,8.078152486
5068.1,65.14625116,8.078373462
5068.2,65.14637388,8.078594442
5068.3,65.14649659,8.078815427
5068.4,65.1466193,8.079036417
5068.5,65.146742,8.07925741
5068.6,65.1468647,8.079478409
5068.7,65.14698739,8.079699412
5068.8,65.14711007,8.079920419
5068.9,65.14723274,8.08014143
5069,65.14735541,8.080362447
5069.1,65.14747808,8.080583467
5069.2,65.14760074,8.080804492
5069.3,65.14772339,8.081025522
5069.4,65.14784603,8.081246556
5069.5,65.14796867,8.081467594
5069.6,65.14809131,8.081688637
5069.7,65.14821394,8.081909684
5069.8,65.14833656,8.082130736
5069.9,65.14845917,8.082351792
5070,65.14858178,8.082572852
5070.1,65.14870439,8.082793917
5070.2,65.14882698,8.083014986
5070.3,65.14894958,8.08323606
5070.4,65.14907216,8.083457138
5070.5,65.14919474,8.08367822
5070.6,65.14931732,8.083899307
5070.7,65.14943989,8.084120398
5070.8,65.14956245,8.084341494
5070.9,65.14968501,8.084562594
5071,65.14980756,8.084783698
5071.1,65.1499301,8.085004806
5071.2,65.15005264,8.085225919
5071.3,65.15017518,8.085447037
5071.4,65.15029771,8.085668158
5071.5,65.15042023,8.085889284
5071.6,65.15054275,8.086110415
5071.7,65.15066526,8.086331549
5071.8,65.15078776,8.086552688
5071.9,65.15091026,8.086773831
5072,65.15103276,8.086994979
5072.1,65.15115525,8.087216131
5072.2,65.15127773,8.087437287
5072.3,65.15140021,8.087658448
5072.4,65.15152268,8.087879612
5072.5,65.15164515,8.088100781
5072.6,65.15176761,8.088321955
5072.7,65.15189006,8.088543132
5072.8,65.15201251,8.088764314
5072.9,65.15213496,8.088985501
5073,65.1522574,8.089206691
5073.1,65.15237983,8.089427886
5073.2,65.15250226,8.089649085
5073.3,65.15262468,8.089870288
5073.4,65.1527471,8.090091495
5073.5,65.15286951,8.090312707
5073.6,65.15299192,8.090533923
5073.7,65.15311432,8.090755143
5073.8,65.15323672,8.090976368
5073.9,65.15335911,8.091197597
5074,65.1534815,8.091418831
5074.1,65.15360388,8.091640069
5074.2,65.15372626,8.091861312
5074.3,65.15384863,8.09208256
5074.4,65.153971,8.092303813
5074.5,65.15409336,8.09252507
5074.6,65.15421572,8.092746332
5074.7,65.15433807,8.092967598
5074.8,65.15446042,8.09318887
5074.9,65.15458277,8.093410146
5075,65.15470511,8.093631426
5075.1,65.15482744,8.093852712
5075.2,65.15494977,8.094074002
5075.3,65.15507209,8.094295297
5075.4,65.15519441,8.094516596
5075.5,65.15531673,8.0947379
5075.6,65.15543904,8.094959209
5075.7,65.15556134,8.095180523
5075.8,65.15568364,8.095401841
5075.9,65.15580593,8.095623164
5076,65.15592822,8.095844492
5076.1,65.15605051,8.096065824
5076.2,65.15617279,8.096287161
5076.3,65.15629506,8.096508503
5076.4,65.15641733,8.096729849
5076.5,65.15653959,8.0969512
5076.6,65.15666185,8.097172556
5076.7,65.1567841,8.097393917
5076.8,65.15690635,8.097615282
5076.9,65.15702859,8.097836651
5077,65.15715082,8.098058026
5077.1,65.15727306,8.098279405
5077.2,65.15739528,8.098500789
5077.3,65.1575175,8.098722178
5077.4,65.15763972,8.098943571
5077.5,65.15776193,8.099164969
5077.6,65.15788413,8.099386371
5077.7,65.15800633,8.099607779
5077.8,65.15812852,8.099829191
5077.9,65.15825071,8.100050607
5078,65.15837289,8.100272029
5078.1,65.15849506,8.100493455
5078.2,65.15861723,8.100714885
5078.3,65.1587394,8.100936321
5078.4,65.15886156,8.101157761
5078.5,65.15898371,8.101379205
5078.6,65.15910586,8.101600655
5078.7,65.159228,8.101822109
5078.8,65.15935014,8.102043567
5078.9,65.15947227,8.102265031
5079,65.15959439,8.102486499
5079.1,65.15971651,8.102707972
5079.2,65.15983862,8.102929449
5079.3,65.15996073,8.103150931
5079.4,65.16008283,8.103372418
5079.5,65.16020492,8.103593909
5079.6,65.16032701,8.103815405
5079.7,65.1604491,8.104036906
5079.8,65.16057117,8.104258411
5079.9,65.16069324,8.104479921
5080,65.16081531,8.104701436
5080.1,65.16093737,8.104922956
5080.2,65.16105942,8.10514448
5080.3,65.16118147,8.105366008
5080.4,65.16130351,8.105587542
5080.5,65.16142554,8.10580908
5080.6,65.16154757,8.106030623
5080.7,65.16166959,8.10625217
5080.8,65.16179161,8.106473722
5080.9,65.16191362,8.106695279
5081,65.16203562,8.10691684
5081.1,65.16215762,8.107138406
5081.2,65.16227961,8.107359977
5081.3,65.16240159,8.107581552
5081.4,65.16252357,8.107803132
5081.5,65.16264554,8.108024717
5081.6,65.16276751,8.108246306
5081.7,65.16288947,8.1084679
5081.8,65.16301142,8.108689499
5081.9,65.16313336,8.108911102
5082,65.1632553,8.10913271
5082.1,65.16337723,8.109354323
5082.2,65.16349916,8.10957594
5082.3,65.16362108,8.109797562
5082.4,65.16374299,8.110019188
5082.5,65.1638649,8.11024082
5082.6,65.1639868,8.110462455
5082.7,65.16410869,8.110684096
5082.8,65.16423058,8.110905741
5082.9,65.16435246,8.111127391
5083,65.16447433,8.111349045
5083.1,65.1645962,8.111570704
5083.2,65.16471806,8.111792368
