2117,-1.935530906,5.884192145
2118,-1.935722483,5.88316337
2119,-1.935862541,5.882035988
2120,-1.93587045,5.880751686
2121,-1.935710182,5.879530111
2122,-1.935480431,5.878319802
2123,-1.934983955,5.877223654
2124,-1.934272267,5.87634025
2125,-1.933378803,5.875877892
2126,-1.932475826,5.876022598
2127,-1.93185218,5.876799312
2128,-1.931723116,5.877995572
2129,-1.932165127,5.879421164
2130,-1.9330978,5.881017816
2131,-1.934539415,5.882675739
2132,-1.936274803,5.884607636
2133,-1.938736785,5.88706512
2134,-1.942673111,5.890035334
2135,-1.949086656,5.892642822
2136,-1.958057429,5.893157747
2137,-1.96834401,5.889882355
2138,-1.977540633,5.882134249
2139,-1.98308772,5.87091108
2140,-1.98355856,5.858815719
2141,-1.979445633,5.848768205
2142,-1.973146041,5.842719372
2143,-1.967857587,5.840633818
2144,-1.965768648,5.840478035
2145,-1.967446389,5.838993614
2146,-1.970795226,5.833393239
2147,-1.972396989,5.822820007
2148,-1.969040397,5.808704594
2149,-1.959281201,5.794030651
2150,-1.943729466,5.781706077
2151,-1.924254832,5.773101784
2152,-1.902546061,5.768376929
2153,-1.879216764,5.766564208
2154,-1.85385373,5.76711221
2155,-1.82539347,5.77002604
2156,-1.792788096,5.776106028
2157,-1.755284195,5.786548566
2158,-1.711819449,5.802999169
2159,-1.661012128,5.827616071
2160,-1.600692362,5.864531977
2161,-1.529065381,5.921775949
2162,-1.448284091,6.012619603
2163,-1.370715931,6.153916473
2164,-1.325141664,6.359029378
2165,-1.357545274,6.623687875
2166,-1.517949394,6.908256992
2167,-1.826012553,7.130859534
2168,-2.23190164,7.198037459
2169,-2.621627215,7.071905729
2170,-2.887737715,6.806102486
2171,-2.995177128,6.501731144
2172,-2.976991768,6.2393088
2173,-2.889298458,6.052190446
2174,-2.778011157,5.939139923
2175,-2.669562066,5.884905798
2176,-2.574582752,5.874929312
2177,-2.497954378,5.901553116
2178,-2.44744931,5.961784715
2179,-2.43807509,6.05043353
2180,-2.489159002,6.150552514
2181,-2.61177099,6.227660922
2182,-2.790722376,6.237266802
2183,-2.976814436,6.150066527
2184,-3.108502796,5.977713456
2185,-3.148925255,5.769636444
2186,-3.103755736,5.581171072
2187,-3.006525918,5.445100449
2188,-2.894918508,5.366401344
2189,-2.794380271,5.331953497
2190,-2.714721861,5.323773936
2191,-2.655490942,5.327742693
2192,-2.612115726,5.335357675
2193,-2.579667396,5.342933856
2194,-2.554851396,5.349360516
2195,-2.535386333,5.35428261
2196,-2.51995293,5.357811967
2197,-2.507582874,5.360040339
2198,-2.497520376,5.360899372
2199,-2.489218184,5.360622585
2200,-2.482247807,5.359344071
2201,-2.476396589,5.357219146
2202,-2.471354979,5.354282772
2203,-2.467029452,5.350592224
2204,-2.463166109,5.346274753
2205,-2.459630576,5.341360816
2206,-2.456317957,5.336014686
2207,-2.453120266,5.330225628
2208,-2.450055204,5.32423584
2209,-2.447230157,5.318057142
