Freq_cm_merged_15K,ep1,ep2
220131.2451,1.478016003,0.507377126
220352.3552,1.477741852,0.507034509
220573.4652,1.47746807,0.506692539
220794.5753,1.477194692,0.50635121
221015.6853,1.476921723,0.506010538
221236.7954,1.476649146,0.505670514
221457.9055,1.476376973,0.505331133
221679.0155,1.476105204,0.504992412
221900.1256,1.475833822,0.504654326
222121.2356,1.475562851,0.504316906
222342.3457,1.475292245,0.503980139
222563.4557,1.475022011,0.503643975
222784.5658,1.474752203,0.503308459
223005.6758,1.474482777,0.5029736
223226.7859,1.474213717,0.502639363
223447.8959,1.473945052,0.50230575
223669.006,1.473676786,0.501972773
223890.1161,1.473408904,0.501640439
224111.2261,1.473141394,0.501308739
224332.3362,1.472874257,0.500977657
224553.4462,1.472607501,0.500647205
224774.5563,1.472341122,0.50031735
224995.6663,1.472075148,0.499988153
225216.7764,1.471809515,0.499659559
225437.8864,1.47154428,0.499331576
225658.9965,1.471279424,0.499004247
225880.1066,1.471014903,0.498677492
226101.2166,1.470750799,0.498351356
226322.3267,1.470487068,0.498025866
226543.4367,1.470223671,0.497700981
226764.5468,1.469960647,0.497376676
226985.6568,1.469698014,0.497053019
227206.7669,1.469435704,0.496729937
227427.8769,1.469173793,0.496407446
227648.987,1.468912265,0.496085601
227870.097,1.468651055,0.495764351
228091.2071,1.468390208,0.495443663
228312.3172,1.468129763,0.4951236
228533.4272,1.467869655,0.494804148
228754.5373,1.467609892,0.494485266
228975.6473,1.467350505,0.494167006
229196.7574,1.46709145,0.493849299
229417.8674,1.466832786,0.493532228
229638.9775,1.466574431,0.493215709
229860.0875,1.466316465,0.492899791
230081.1976,1.466058844,0.492584451
230302.3077,1.465801583,0.492269733
230523.4177,1.465544632,0.491955551
230744.5278,1.46528808,0.491641968
230965.6378,1.465031862,0.491328988
231186.7479,1.464775972,0.491016568
231407.8579,1.464520437,0.490704745
231628.968,1.464265226,0.49039346
231850.078,1.464010396,0.490082782
232071.1881,1.463755877,0.489772663
232292.2981,1.463501716,0.489463115
232513.4082,1.463247893,0.489154152
232734.5183,1.462994394,0.488845736
232955.6283,1.462741259,0.48853789
233176.7384,1.462488463,0.488230632
233397.8484,1.462235984,0.487923924
233618.9585,1.461983855,0.487617793
233840.0685,1.461732041,0.487312223
234061.1786,1.461480559,0.487007194
234282.2886,1.461229423,0.486702746
234503.3987,1.460978594,0.486398822
234724.5088,1.46072814,0.486095459
234945.6188,1.460478016,0.485792703
235166.7289,1.460228163,0.485490465
235387.8389,1.45997867,0.485188759
235608.949,1.459729523,0.484887641
235830.059,1.459480672,0.48458704
236051.1691,1.459232179,0.484287027
236272.2791,1.458983966,0.483987541
236493.3892,1.458736092,0.483688592
236714.4992,1.458488547,0.483390196
236935.6093,1.458241314,0.483092345
237156.7194,1.457994397,0.48279502
237377.8294,1.457747813,0.482498254
237598.9395,1.457501527,0.482202008
237820.0495,1.457255584,0.481906298
238041.1596,1.457009962,0.481611152
238262.2696,1.456764625,0.481316536
238483.3797,1.456519605,0.48102243
238704.4897,1.456274919,0.480728874
238925.5998,1.456030534,0.480435842
239146.7099,1.455786465,0.480143357
239367.8199,1.455542688,0.479851381
239588.93,1.455299241,0.479559938
239810.04,1.455056095,0.479269027
240031.1501,1.454813252,0.478978637
240252.2601,1.454570718,0.478688763
240473.3702,1.4543285,0.478399426
240694.4802,1.454086572,0.478110608
240915.5903,1.453844941,0.477822318
241136.7004,1.453603601,0.477534501
241357.8104,1.453362606,0.477247239
241578.9205,1.453121879,0.476960475
241800.0305,1.452881475,0.476674224
242021.1406,1.45264138,0.476388499
242242.2506,1.452401573,0.4761033
242463.3607,1.45216205,0.47581859
242684.4707,1.451922842,0.475534418
242905.5808,1.451683896,0.475250728
243126.6908,1.45144527,0.474967544
243347.8009,1.451206946,0.474684865
243568.911,1.450968925,0.474402719
243790.021,1.450731165,0.474121071
244011.1311,1.450493693,0.473839916
244232.2411,1.450256517,0.473559241
244453.3512,1.450019657,0.473279089
244674.4612,1.449783068,0.472999438
244895.5713,1.449546763,0.472720281
245116.6813,1.449310743,0.472441616
245337.7914,1.44907502,0.472163429
245558.9015,1.448839606,0.471885778
245780.0115,1.448604433,0.4716086
246001.1216,1.44836956,0.471331907
246222.2316,1.448134976,0.471055707
246443.3417,1.447900679,0.470779995
246664.4517,1.447666668,0.470504791
246885.5618,1.447432921,0.470230058
247106.6718,1.447199468,0.469955823
247327.7819,1.446966284,0.469682066
247548.8919,1.446733382,0.469408807
247770.002,1.446500742,0.469136008
247991.1121,1.446268405,0.468863695
248212.2221,1.446036344,0.46859189
248433.3322,1.445804524,0.468320558
248654.4422,1.445572976,0.468049669
248875.5523,1.445341741,0.467779268
249096.6623,1.445110772,0.467509371
249317.7724,1.444880048,0.467239922
249538.8824,1.444649628,0.466970946
249759.9925,1.444419479,0.466702482
249981.1026,1.444189563,0.466434448
250202.2126,1.443959957,0.46616691
250423.3227,1.443730594,0.465899843
250644.4327,1.443501494,0.465633236
250865.5428,1.443272664,0.465367095
251086.6528,1.4430441,0.465101416
251307.7629,1.442815814,0.464836187
251528.8729,1.442587816,0.464571472
251749.983,1.442360029,0.464307198
251971.093,1.442132524,0.464043379
252192.2031,1.441905288,0.463780023
252413.3132,1.441678311,0.463517145
252634.4232,1.441451579,0.463254701
252855.5333,1.441225128,0.462992739
253076.6433,1.440998911,0.462731216
253297.7534,1.440772968,0.462470156
253518.8634,1.440547273,0.462209541
253739.9735,1.440321853,0.461949378
253961.0835,1.440096694,0.461689691
254182.1936,1.439871772,0.461430441
254403.3037,1.439647119,0.461171658
254624.4137,1.439422704,0.46091331
254845.5238,1.439198559,0.460655429
255066.6338,1.438974641,0.460397995
255287.7439,1.438750973,0.460140981
255508.8539,1.438527584,0.459884436
255729.964,1.438304423,0.459628332
255951.074,1.438081518,0.459372656
256172.1841,1.437858882,0.459117447
256393.2941,1.437636468,0.458862693
256614.4042,1.437414281,0.45860834
256835.5143,1.437192381,0.458354432
257056.6243,1.436970727,0.458100991
257277.7344,1.436749299,0.457847964
257498.8444,1.43652814,0.457595404
257719.9545,1.436307189,0.457343265
257941.0645,1.436086493,0.457091554
258162.1746,1.435866045,0.456840277
258383.2846,1.435645844,0.456589435
258604.3947,1.435425889,0.456339029
258825.5048,1.435206178,0.456089062
259046.6148,1.434986698,0.455839547
259267.7249,1.434767428,0.455590432
259488.8349,1.434548423,0.455341745
259709.945,1.434329654,0.455093504
259931.055,1.434111104,0.454845666
260152.1651,1.433892819,0.45459826
260373.2751,1.433674768,0.454351299
260594.3852,1.433456935,0.454104745
260815.4952,1.43323935,0.453858638
261036.6053,1.433021974,0.453612922
261257.7154,1.432804862,0.453367651
261478.8254,1.432587962,0.453122787
261699.9355,1.43237131,0.452878361
261921.0455,1.432154866,0.45263435
262142.1556,1.431938654,0.452390737
262363.2656,1.431722694,0.452147562
262584.3757,1.431506941,0.451904802
262805.4857,1.431291416,0.451662444
263026.5958,1.43107613,0.451420513
263247.7059,1.43086106,0.451178983
263468.8159,1.430646232,0.450937875
263689.926,1.430431619,0.450697181
263911.036,1.430217229,0.450456893
264132.1461,1.430003066,0.450217013
264353.2561,1.429789136,0.449977536
264574.3662,1.429575439,0.449738497
264795.4762,1.429361938,0.449499842
265016.5863,1.429148681,0.449261616
265237.6963,1.428935619,0.449023787
265458.8064,1.428722777,0.448786367
265679.9165,1.428510146,0.448549312
265901.0265,1.428297786,0.448312686
266122.1366,1.428085625,0.44807649
266343.2466,1.427873652,0.447840672
266564.3567,1.427661913,0.447605258
266785.4667,1.427450387,0.447370234
267006.5768,1.42723909,0.447135621
267227.6868,1.427028,0.446901398
267448.7969,1.426817133,0.446667593
267669.907,1.426606457,0.446434165
267891.017,1.426396012,0.446201141
268112.1271,1.42618577,0.445968499
268333.2371,1.425975762,0.445736259
268554.3472,1.425765956,0.445504436
268775.4572,1.425556336,0.445272967
268996.5673,1.425346967,0.445041916
269217.6773,1.425137781,0.444811244
269438.7874,1.424928825,0.444580961
269659.8974,1.424720076,0.444351106
269881.0075,1.424511491,0.444121591
270102.1176,1.424303167,0.443892469
270323.2276,1.424095046,0.443663777
270544.3377,1.423887089,0.44343543
270765.4477,1.423679376,0.443207487
270986.5578,1.423471849,0.442979921
271207.6678,1.423264536,0.44275275
271428.7779,1.423057415,0.442525945
271649.8879,1.422850517,0.442299535
271870.998,1.422643807,0.442073515
272092.1081,1.42243729,0.441847852
272313.2181,1.422230999,0.441622582
272534.3282,1.422024901,0.441397696
272755.4382,1.421818998,0.441173193
272976.5483,1.421613289,0.44094905
273197.6583,1.421407799,0.440725301
273418.7684,1.42120249,0.440501921
273639.8784,1.420997389,0.440278918
273860.9885,1.420792484,0.440056297
274082.0985,1.420587768,0.439834042
274303.2086,1.420383257,0.439612165
274524.3187,1.420178936,0.439390662
274745.4287,1.419974811,0.439169524
274966.5388,1.419770885,0.438948768
275187.6488,1.419567142,0.43872837
275408.7589,1.419363608,0.438508349
275629.8689,1.419160257,0.438288698
275850.979,1.418957102,0.438069407
276072.089,1.418754149,0.437850501
276293.1991,1.418551368,0.437631948
276514.3092,1.418348792,0.437413771
276735.4192,1.418146395,0.437195949
276956.5293,1.4179442,0.436978498
277177.6393,1.417742189,0.436761416
277398.7494,1.417540361,0.436544691
277619.8594,1.417338728,0.436328328
277840.9695,1.417137281,0.436112336
278062.0795,1.416936012,0.435896693
278283.1896,1.416734943,0.435681413
278504.2996,1.416534061,0.435466502
278725.4097,1.416333356,0.435251943
278946.5198,1.416132843,0.435037755
279167.6298,1.415932497,0.434823915
279388.7399,1.415732343,0.434610425
279609.8499,1.415532383,0.434397294
279830.96,1.415332606,0.434184536
280052.07,1.415132993,0.433972115
280273.1801,1.41493358,0.433760057
280494.2901,1.414734341,0.433548356
280715.4002,1.414535276,0.433337007
280936.5103,1.41433639,0.433126005
281157.6203,1.414137688,0.432915354
281378.7304,1.413939167,0.432705054
281599.8404,1.413740826,0.432495105
281820.9505,1.413542665,0.432285507
282042.0605,1.413344681,0.432076267
282263.1706,1.413146865,0.431867359
282484.2806,1.412949242,0.431658822
282705.3907,1.412751769,0.431450615
282926.5008,1.412554488,0.431242758
283147.6108,1.412357377,0.431035241
283368.7209,1.41216045,0.430828081
283589.8309,1.411963685,0.430621256
283810.941,1.411767104,0.430414782
284032.051,1.41157069,0.430208648
284253.1611,1.411374449,0.430002869
284474.2711,1.411178365,0.429797414
284695.3812,1.410982473,0.429592299
284916.4912,1.410786754,0.429387546
285137.6013,1.410591185,0.429183116
285358.7114,1.410395805,0.428979034
285579.8214,1.410200583,0.42877529
285800.9315,1.410005528,0.428571891
286022.0415,1.409810632,0.428368809
286243.1516,1.409615927,0.428166075
286464.2616,1.409421378,0.427963683
286685.3717,1.409226994,0.427761612
286906.4817,1.409032792,0.427559899
287127.5918,1.408838731,0.427358507
287348.7019,1.40864485,0.427157449
287569.8119,1.408451132,0.426956734
287790.922,1.408257566,0.42675634
288012.032,1.408064179,0.426556278
288233.1421,1.407870957,0.426356561
288454.2521,1.407677881,0.42615717
288675.3622,1.407484969,0.4259581
288896.4722,1.407292229,0.425759364
289117.5823,1.407099647,0.42556096
289338.6923,1.406907222,0.425362879
289559.8024,1.406714967,0.425165124
289780.9125,1.406522873,0.424967716
290002.0225,1.406330918,0.424770614
290223.1326,1.406139143,0.424573845
290444.2426,1.40594752,0.4243774
290665.3527,1.405756062,0.424181283
290886.4627,1.405564757,0.423985504
291107.5728,1.405373591,0.423790034
291328.6828,1.405182597,0.423594877
291549.7929,1.404991773,0.423400065
291770.903,1.404801082,0.423205569
291992.013,1.404610553,0.423011392
292213.1231,1.404420177,0.422817541
292434.2331,1.404229952,0.422623995
292655.3432,1.404039898,0.42243079
292876.4532,1.403849971,0.4222379
293097.5633,1.403660202,0.422045306
293318.6733,1.40347061,0.421853058
293539.7834,1.403281141,0.421661119
293760.8934,1.403091831,0.421469487
293982.0035,1.402902684,0.421278175
294203.1136,1.402713688,0.421087193
294424.2236,1.402524829,0.420896521
294645.3337,1.402336122,0.420706164
294866.4437,1.402147562,0.420516117
295087.5538,1.401959155,0.420326383
295308.6638,1.401770898,0.420136972
295529.7739,1.401582778,0.41994786
295750.8839,1.401394822,0.41975907
295971.994,1.401207003,0.419570594
296193.1041,1.401019329,0.419382428
296414.2141,1.400831798,0.419194572
296635.3242,1.400644411,0.419007023
296856.4342,1.400457171,0.418819782
297077.5443,1.400270078,0.41863285
297298.6543,1.400083131,0.418446228
297519.7644,1.399896328,0.418259914
297740.8744,1.399709671,0.418073908
297961.9845,1.399523156,0.417888222
298183.0945,1.399336768,0.417702829
298404.2046,1.399150533,0.417517742
298625.3147,1.398964438,0.41733297
298846.4247,1.398778473,0.417148488
299067.5348,1.398592666,0.416964312
299288.6448,1.398406999,0.416780453
299509.7549,1.398221458,0.416596885
299730.8649,1.398036069,0.41641363
299951.975,1.39785081,0.416230669
300173.085,1.397665698,0.416048018
300394.1951,1.397480716,0.415865664
300615.3052,1.397295875,0.415683621
300836.4152,1.397111159,0.415501859
301057.5253,1.396926602,0.415320411
301278.6353,1.396742168,0.415139265
301499.7454,1.396557865,0.41495842
301720.8554,1.396373689,0.414777858
301941.9655,1.396189664,0.414597598
302163.0755,1.396005776,0.414417634
302384.1856,1.395822026,0.414237987
302605.2956,1.395638385,0.414058623
302826.4057,1.39545489,0.413879555
303047.5158,1.395271522,0.413700782
303268.6258,1.39508829,0.413522297
303489.7359,1.394905197,0.413344118
303710.8459,1.394722226,0.413166226
303931.956,1.394539396,0.412988632
304153.066,1.39435669,0.41281134
304374.1761,1.394174102,0.412634327
304595.2861,1.393991655,0.412457605
304816.3962,1.393809344,0.412281178
305037.5063,1.39362716,0.412105056
305258.6163,1.393445089,0.411929212
305479.7264,1.393263156,0.411753667
305700.8364,1.393081339,0.411578398
305921.9465,1.392899667,0.411403422
306143.0565,1.392718117,0.411228753
306364.1666,1.392536674,0.411054345
306585.2766,1.392355384,0.410880246
306806.3867,1.392174195,0.410706421
307027.4967,1.391993151,0.410532883
307248.6068,1.391812231,0.410359652
307469.7169,1.391631411,0.410186684
307690.8269,1.391450744,0.410014005
307911.937,1.391270196,0.409841633
308133.047,1.391089751,0.409669527
308354.1571,1.390909443,0.409497716
308575.2671,1.390729243,0.409326175
308796.3772,1.390549184,0.409154926
309017.4872,1.390369239,0.408983962
309238.5973,1.390189413,0.408813282
309459.7074,1.390009706,0.408642883
309680.8174,1.389830118,0.408472768
309901.9275,1.389650644,0.408302938
310123.0375,1.389471282,0.408133367
310344.1476,1.389292068,0.40796409
310565.2576,1.389112959,0.407795106
310786.3677,1.388933952,0.407626388
311007.4777,1.388755076,0.407457947
311228.5878,1.388576321,0.407289788
311449.6978,1.388397681,0.407121919
311670.8079,1.388219143,0.406954314
311891.918,1.388040735,0.406786987
312113.028,1.387862443,0.406619948
312334.1381,1.387684255,0.406453175
312555.2481,1.387506193,0.406286685
312776.3582,1.387328239,0.406120467
312997.4682,1.387150402,0.405954535
313218.5783,1.386972668,0.405788864
313439.6883,1.38679506,0.405623479
313660.7984,1.386617548,0.405458364
313881.9085,1.386440154,0.405293512
314103.0185,1.386262887,0.405128937
314324.1286,1.386085731,0.404964656
314545.2386,1.385908662,0.404800628
314766.3487,1.385731722,0.404636879
314987.4587,1.385554883,0.404473403
315208.5688,1.385378154,0.404310187
315429.6788,1.385201546,0.404147257
315650.7889,1.385025034,0.403984585
315871.8989,1.384848647,0.403822194
316093.009,1.384672356,0.403660075
316314.1191,1.384496168,0.403498228
316535.2291,1.38432008,0.403336629
316756.3392,1.384144124,0.403175312
316977.4492,1.383968266,0.403014266
317198.5593,1.38379251,0.402853498
317419.6693,1.383616845,0.402692974
317640.7794,1.38344131,0.402532736
317861.8894,1.383265858,0.402372755
318082.9995,1.383090522,0.402213037
318304.1096,1.382915294,0.402053588
318525.2196,1.382740171,0.401894412
318746.3297,1.382565144,0.401735492
318967.4397,1.38239023,0.401576853
319188.5498,1.382215398,0.401418465
319409.6598,1.382040684,0.401260336
319630.7699,1.381866078,0.401102493
319851.8799,1.38169155,0.400944888
320072.99,1.381517147,0.40078757
320294.1001,1.38134282,0.400630488
320515.2101,1.381168626,0.400473692
320736.3202,1.380994505,0.400317151
320957.4302,1.380820487,0.400160873
321178.5403,1.380646567,0.400004838
321399.6503,1.380472768,0.399849094
321620.7604,1.380299035,0.399693591
321841.8704,1.380125419,0.399538354
322062.9805,1.379951891,0.399383376
322284.0905,1.379778461,0.399228649
322505.2006,1.379605139,0.399074189
322726.3107,1.379431906,0.398919989
322947.4207,1.37925877,0.398766042
323168.5308,1.379085736,0.398612361
323389.6408,1.378912788,0.398458934
323610.7509,1.378739942,0.398305764
323831.8609,1.378567187,0.398152865
324052.971,1.378394509,0.398000199
324274.081,1.378221951,0.397847798
324495.1911,1.378049479,0.397695659
324716.3012,1.377877093,0.397543782
324937.4112,1.377704788,0.397392137
325158.5213,1.377532603,0.397240759
325379.6313,1.377360498,0.397089646
325600.7414,1.377188475,0.39693877
325821.8514,1.37701656,0.396788163
326042.9615,1.37684472,0.396637804
326264.0715,1.376672977,0.396487697
326485.1816,1.37650132,0.396337853
326706.2916,1.376329741,0.39618824
326927.4017,1.376158274,0.396038889
327148.5118,1.375986888,0.395889795
327369.6218,1.375815588,0.395740944
327590.7319,1.375644387,0.395592357
327811.8419,1.375473255,0.395444022
328032.952,1.375302207,0.395295922
328254.062,1.375131264,0.395148075
328475.1721,1.374960407,0.395000489
328696.2821,1.374789626,0.394853145
328917.3922,1.374618938,0.394706059
329138.5023,1.374448321,0.394559219
329359.6123,1.374277794,0.394412608
329580.7224,1.374107376,0.394266273
329801.8324,1.373937014,0.394120176
330022.9425,1.373766744,0.39397433
330244.0525,1.37359655,0.393828728
330465.1626,1.373426443,0.393683365
330686.2726,1.37325643,0.393538259
330907.3827,1.373086489,0.393393402
331128.4927,1.372916626,0.393248784
331349.6028,1.372746851,0.393104413
331570.7129,1.372577156,0.392960286
331791.8229,1.372407547,0.392816409
332012.933,1.372238013,0.392672777
332234.043,1.372068561,0.392529384
332455.1531,1.371899196,0.392386252
332676.2631,1.371729889,0.392243354
332897.3732,1.37156067,0.392100689
333118.4832,1.371391541,0.391958287
333339.5933,1.371222473,0.391816111
333560.7034,1.3710535,0.391674196
333781.8134,1.37088458,0.391532511
334002.9235,1.370715753,0.391391058
334224.0335,1.370547018,0.391249871
334445.1436,1.370378334,0.391108917
334666.2536,1.370209733,0.390968201
334887.3637,1.370041208,0.390827732
335108.4737,1.369872753,0.390687495
335329.5838,1.369704384,0.3905475
335550.6938,1.369536092,0.390407758
335771.8039,1.369367855,0.390268255
335992.914,1.369199691,0.39012897
336214.024,1.369031626,0.389989946
336435.1341,1.368863608,0.389851161
336656.2441,1.368695663,0.38971259
336877.3542,1.368527819,0.389574284
337098.4642,1.368360019,0.389436215
337319.5743,1.368192292,0.389298367
337540.6843,1.368024653,0.389160775
337761.7944,1.367857062,0.389023411
337982.9045,1.367689554,0.388886278
338204.0145,1.367522124,0.388749394
338425.1246,1.367354753,0.388612743
338646.2346,1.367187455,0.388476331
338867.3447,1.367020221,0.388340152
339088.4547,1.366853062,0.38820421
339309.5648,1.366685969,0.388068509
339530.6748,1.366518938,0.387933033
339751.7849,1.366351986,0.387797813
339972.8949,1.366185076,0.3876628
340194.005,1.366018266,0.387528046
340415.1151,1.365851494,0.387393511
340636.2251,1.365684807,0.38725922
340857.3352,1.365518172,0.387125164
341078.4452,1.365351597,0.386991337
341299.5553,1.365185092,0.386857736
341520.6653,1.365018659,0.386724378
341741.7754,1.36485228,0.386591244
341962.8854,1.364685978,0.386458349
342183.9955,1.364519733,0.386325689
342405.1056,1.364353548,0.386193262
342626.2156,1.364187423,0.386061066
342847.3257,1.364021359,0.3859291
343068.4357,1.363855356,0.385797366
343289.5458,1.363689414,0.385665859
343510.6558,1.363523536,0.385534584
343731.7659,1.36335772,0.38540354
343952.8759,1.363191964,0.385272726
344173.986,1.363026268,0.385142153
344395.096,1.362860619,0.385011789
344616.2061,1.362695052,0.384881675
344837.3162,1.362529524,0.384751775
345058.4262,1.362364073,0.384622119
345279.5363,1.362198661,0.384492687
345500.6463,1.362033313,0.384363476
345721.7564,1.36186803,0.384234508
345942.8664,1.361702787,0.384105758
346163.9765,1.361537613,0.383977236
346385.0865,1.361372494,0.383848951
346606.1966,1.361207421,0.383720884
346827.3067,1.361042412,0.383593048
347048.4167,1.360877457,0.383465436
347269.5268,1.360712561,0.383338058
347490.6368,1.360547712,0.383210909
347711.7469,1.36038291,0.383083979
347932.8569,1.360218171,0.382957273
348153.967,1.36005349,0.382830803
348375.077,1.359888851,0.382704555
348596.1871,1.359724268,0.382578537
348817.2971,1.359559727,0.382452741
349038.4072,1.359395241,0.382327161
349259.5173,1.359230817,0.382201815
349480.6273,1.359066434,0.382076694
349701.7374,1.358902102,0.381951792
349922.8474,1.358737828,0.381827115
350143.9575,1.358573605,0.381702671
350365.0675,1.358409421,0.381578451
350586.1776,1.358245286,0.381454446
350807.2876,1.358081207,0.381330678
351028.3977,1.357917159,0.381207121
351249.5078,1.357753174,0.381083789
351470.6178,1.357589231,0.38096069
351691.7279,1.357425322,0.380837794
351912.8379,1.357261485,0.380715131
352133.948,1.357097683,0.380592695
352355.058,1.356933923,0.380470477
352576.1681,1.356770212,0.380348477
352797.2781,1.356606553,0.380226712
353018.3882,1.356442923,0.38010516
353239.4982,1.356279345,0.379983831
353460.6083,1.356115808,0.379862717
353681.7184,1.355952324,0.379741841
353902.8284,1.355788859,0.379621166
354123.9385,1.355625463,0.379500718
354345.0485,1.355462104,0.379380497
354566.1586,1.355298778,0.379260501
354787.2686,1.355135486,0.379140707
355008.3787,1.354972253,0.37902115
355229.4887,1.354809045,0.378901795
355450.5988,1.354645896,0.378782679
355671.7089,1.354482764,0.378663772
355892.8189,1.354319682,0.378545082
356113.929,1.354156642,0.378426611
356335.039,1.353993644,0.378308362
356556.1491,1.353830682,0.37819034
356777.2591,1.353667746,0.378072527
356998.3692,1.353504857,0.37795493
357219.4792,1.353342009,0.377837555
357440.5893,1.353179195,0.377720406
357661.6993,1.353016406,0.377603464
357882.8094,1.352853663,0.377486741
358103.9195,1.352690953,0.37737024
358325.0295,1.352528277,0.377253943
358546.1396,1.352365651,0.377137888
358767.2496,1.35220303,0.377022026
358988.3597,1.352040471,0.376906394
359209.4697,1.351877928,0.376790976
359430.5798,1.351715423,0.376675773
359651.6898,1.351552952,0.376560783
359872.7999,1.351390519,0.37644602
360093.91,1.351228107,0.376331464
360315.02,1.351065735,0.376217132
360536.1301,1.350903381,0.376103012
360757.2401,1.350741064,0.375989094
360978.3502,1.350578792,0.375875417
361199.4602,1.35041652,0.375761934
361420.5703,1.350254302,0.37564867
361641.6803,1.350092107,0.375535632
361862.7904,1.349929927,0.375422792
362083.9005,1.349767796,0.375310167
362305.0105,1.349605699,0.375197772
362526.1206,1.349443613,0.375085592
362747.2306,1.349281549,0.374973619
362968.3407,1.349119515,0.374861856
363189.4507,1.348957513,0.374750308
363410.5608,1.348795539,0.374638973
363631.6708,1.348633592,0.374527865
363852.7809,1.348471653,0.374416951
364073.8909,1.348309764,0.374306265
364295.001,1.348147882,0.374195792
364516.1111,1.347986021,0.374085528
364737.2211,1.347824185,0.373975476
364958.3312,1.347662374,0.373865628
365179.4412,1.347500595,0.373756011
365400.5513,1.347338819,0.373646588
365621.6613,1.347177088,0.373537388
365842.7714,1.347015367,0.373428404
366063.8814,1.346853658,0.373319634
366284.9915,1.346691962,0.373211056
366506.1016,1.346530311,0.373102698
366727.2116,1.346368673,0.372994554
366948.3217,1.346207054,0.372886623
367169.4317,1.346045453,0.372778903
367390.5418,1.345883874,0.372671394
367611.6518,1.345722312,0.372564101
367832.7619,1.345560764,0.372457016
368053.8719,1.345399234,0.372350152
368274.982,1.345237708,0.372243479
368496.092,1.345076221,0.372137033
368717.2021,1.344914729,0.372030793
368938.3122,1.344753257,0.371924756
369159.4222,1.344591808,0.37181893
369380.5323,1.344430379,0.371713321
369601.6423,1.344268957,0.371607933
369822.7524,1.34410753,0.371502739
370043.8624,1.343946132,0.371397751
370264.9725,1.343784754,0.371292977
370486.0825,1.343623385,0.371188422
370707.1926,1.343462021,0.371084057
370928.3027,1.343300694,0.370979927
371149.4127,1.343139347,0.370876007
371370.5228,1.342978002,0.370772277
371591.6328,1.342816687,0.370668752
371812.7429,1.342655393,0.370565445
372033.8529,1.342494102,0.370462359
372254.963,1.342332807,0.370359471
372476.073,1.342171528,0.3702568
372697.1831,1.342010245,0.370154324
372918.2931,1.341848985,0.370052061
373139.4032,1.341687729,0.369950008
373360.5133,1.341526479,0.369848166
373581.6233,1.341365231,0.369746528
373802.7334,1.341203995,0.369645096
374023.8434,1.341042769,0.369543878
374244.9535,1.340881545,0.369442867
374466.0635,1.340720328,0.369342073
374687.1736,1.340559101,0.369241482
374908.2836,1.340397878,0.369141095
375129.3937,1.340236662,0.36904091
375350.5038,1.340075456,0.368940944
375571.6138,1.339914238,0.368841176
375792.7239,1.339753035,0.368741613
376013.8339,1.339591835,0.368642273
376234.944,1.339430621,0.368543117
376456.054,1.339269436,0.368444194
376677.1641,1.339108221,0.368345465
376898.2741,1.338947023,0.368246949
377119.3842,1.338785811,0.368148643
377340.4942,1.338624589,0.368050536
377561.6043,1.338463373,0.367952622
377782.7144,1.338302174,0.367854931
378003.8244,1.338140956,0.367757447
378224.9345,1.337979737,0.36766016
378446.0445,1.337818525,0.367563098
378667.1546,1.337657286,0.367466225
378888.2646,1.337496062,0.367369568
379109.3747,1.337334822,0.367273109
379330.4847,1.337173589,0.367176868
379551.5948,1.337012336,0.367080829
379772.7049,1.336851082,0.366984992
379993.8149,1.336689823,0.366889373
380214.925,1.336528542,0.366793945
380436.035,1.336367269,0.366698737
380657.1451,1.336205971,0.366603715
380878.2551,1.336044691,0.366508914
381099.3652,1.335883384,0.366414325
381320.4752,1.335722057,0.366319933
381541.5853,1.335560729,0.366225737
381762.6953,1.335399402,0.36613176
381983.8054,1.335238051,0.366037995
382204.9155,1.335076677,0.365944414
382426.0255,1.334915319,0.365851051
382647.1356,1.334753934,0.365757905
382868.2456,1.334592523,0.365664945
383089.3557,1.334431119,0.365572208
383310.4657,1.334269678,0.365479667
383531.5758,1.334108231,0.365387327
383752.6858,1.333946773,0.365295194
383973.7959,1.333785301,0.365203269
384194.906,1.333623814,0.365111552
384416.016,1.333462305,0.365020049
384637.1261,1.333300763,0.364928737
384858.2361,1.333139218,0.364837626
385079.3462,1.332977663,0.364746732
385300.4562,1.332816076,0.364656039
385521.5663,1.332654474,0.364565552
385742.6763,1.332492851,0.364475271
385963.7864,1.332331206,0.364385193
386184.8964,1.332169542,0.364295326
386406.0065,1.332007845,0.364205654
386627.1166,1.331846139,0.364116186
386848.2266,1.331684417,0.364026928
387069.3367,1.33152267,0.363937883
387290.4467,1.331360889,0.363849046
387511.5568,1.331199075,0.363760401
387732.6668,1.331037251,0.363671966
387953.7769,1.330875393,0.363583739
388174.8869,1.330713508,0.363495701
388395.997,1.330551614,0.363407894
388617.1071,1.330389665,0.363320265
388838.2171,1.330227721,0.363232862
389059.3272,1.330065724,0.363145664
389280.4372,1.329903695,0.363058657
389501.5473,1.329741652,0.36297186
389722.6573,1.329579572,0.362885276
389943.7674,1.329417453,0.362798875
390164.8774,1.329255332,0.362712701
390385.9875,1.329093156,0.362626731
390607.0975,1.328930946,0.362540955
390828.2076,1.328768714,0.362455388
391049.3177,1.328606446,0.362370028
391270.4277,1.328444145,0.362284868
391491.5378,1.328281819,0.362199925
391712.6478,1.328119441,0.362115185
391933.7579,1.327957027,0.362030644
392154.8679,1.327794584,0.361946303
392375.978,1.327632112,0.361862179
